userId,itemId,rate,date
AE76NYOUKLL6SN4JTM3OMIXF3N7Q,B005KDISRY,5.0,2019-09-05
AEIXUIJBUHIS6P46542X4VK3B7RA,B000BLC092,5.0,2015-06-15
AF2XWYKDG75S2LOXGTTIGNBDUQOQ,B000B868NE,2.0,2020-07-22
AF5E5FXKTS4QBIZVW3SVCZDC3Z5Q,B00ME7YUIU,3.0,2017-09-17
AE3GRMLO43X5Y4ALCFQWGR7ZYLJA,B00W75P3AI,5.0,2015-12-12
AEYNC7IYMBTBR355M6GB53RCOYJA,B00BKVPU08,5.0,2017-05-05
AHDB3SO4E3CE7D7T5FG7OWNBCSGA,B000F4UP6A,4.0,2015-03-18
AHB4HXHYFPAHKT6U4QZCGKQVXAAQ,B01A9KIGSI,5.0,2017-09-12
AEK3I7P2DCIOWFUHYWIL5JSTXRTA,B001HRMJ54,5.0,2020-02-23
AH4RM5DJQDWCK6RXSIEPHOPG7XRQ,B000B868NE,2.0,2017-08-14
AE56PFJM5ZAF2PPNRWJTIPU5XWLA,B011EFY014,4.0,2019-01-30
AFNIF4VSISA6FW4EMQRTJTQEJFYQ,B00PF7GNPO,4.0,2017-10-14
AELJHU5CXBNTF7G2MVAM7TJ4VIBA,B00OK9BV8W,5.0,2016-09-13
AHFDRVZZCTV62PDHC3Z47K27RHFA,B003KTLRUA,5.0,2020-04-12
AGF5EQO6IAKVYJKRPYUJSOLOZPZQ,B00O9JNY9W,5.0,2020-04-23
AGR6BEG2DR46GJ4FELZA6Z3PV4MA,B00813HBBO,3.0,2018-04-06
AEMUE27FOGVKLQIYIR7GL52WQSJA,B01A9KIGSI,5.0,2019-04-29
AEXVQHHPPUWQJOZQBCCGJHFWICKA,B005ZQ47AS,3.0,2014-02-08
AEWXS6A4P4F4AD5KUGDLQUWXMSCA,B00KNNSKV0,4.0,2018-01-24
AHLVH2MNFCYSHHM3IUU2JYZG3YNQ,B003YIYNYO,5.0,2014-11-02
AGEUD5POGI7PT335JQ3MZSC27HLQ,B010MX7YX0,2.0,2017-01-19
AGPGR6FURNOJ6Z5PC6DQDQHLIK5Q,B007KDYOMU,5.0,2020-06-12
AFSL37MFBLGUYBKBE3AEAUYI55LA,B018D9JPPA,3.0,2018-08-03
AGPVUTAFY7JHS6TOJWEYGX2D4RMQ,B0006SL0VO,4.0,2016-11-08
AF3SZDXHP5CH66PUNJ6KDWXWEOBA,B0013P6ZJQ,5.0,2014-10-18
AFH6UMWYJSA7GBRLAOOEOPLZFTZQ,B007QAJUUS,5.0,2016-11-15
AEZO53FKDCLB5XARXPG3ISPUGBMA,B0013P6ZJQ,5.0,2014-03-15
AFLJ4JHWSXOUAHYHK6Z7PAB4Z3UQ,B016R9E7J2,5.0,2016-07-12
AHCM5ZH2FS46WKEB3VO3WXUAP4DQ,B00KNNSKV0,4.0,2017-08-14
AHDPAKAQJNTGMJH3UVBYHFYGB5AA,B0093KZTEA,5.0,2014-12-10
AFYL4HIX6J3IT4JD4BADO3JE7NPQ,B01A9KIGSI,5.0,2018-01-02
AGLTPUAQHLRY5JBNZHPWVXZUS7QA,B00H3CY93C,1.0,2018-08-24
AHIKDKTV46UQEDEPDCDLBZB3RV4A,B0000DD5EN,1.0,2018-12-08
AHQXPYW3L5J55HHOTIJ33DODOTHQ,B00W75P3AI,3.0,2018-12-07
AGJ4QLRG2FAVFLSK6IQ2DXVY5TYQ,B0093KZTEA,4.0,2014-08-19
AEXHP677QXOYSMFETFQXODVYGTQA,B00GYW39KG,4.0,2015-06-12
AGE7DNWBNHOOGU3N2H6CJ33DPH7A,B00RJPXB6Y,4.0,2017-06-04
AECVQRSZMV5K45NX7OHWUK7TJCEA,B000HQIX2O,3.0,2020-08-14
AE6W3VVNRRHLA3IQUW7OECLM53ZA,B005EXZO9U,5.0,2020-06-15
AFYAXKNWVY42JHLJB3CU6MJD75IQ,B00ME7CV7C,4.0,2019-01-28
AFNIF4VSISA6FW4EMQRTJTQEJFYQ,B00N9OU6J4,4.0,2017-10-14
AETQO42VRFB3VU7UUOBXLNP6ALHQ,B000BLC092,3.0,2015-06-11
AEXH5LINZNIJBN45PYIUW45TFN7A,B006EGAIII,5.0,2015-04-13
AH65FD75DTEMDQONWI7RHDGYW5KQ,B005DLLVWC,5.0,2020-03-31
AGU6FNIOEVUSYYQ6R7SFAZUVLPQA,B00PF7GNPO,2.0,2018-01-15
AFIJUDVUV4NI7EO3YT4V7A2JHPFQ,B00VILVV62,5.0,2016-03-04
AHTY7Y4FUBDR6KJQRPS5YFKVHE6A,B005EXZO9U,1.0,2019-02-24
AGMAKLR76ENDJ6T4CLR6MIHMI6OQ,B016R9E7J2,4.0,2017-03-04
AF2G74LWATDZ2LH62COWMMESSSLA,B00T9RANUC,4.0,2019-03-16
AG6AIM4I3KSRK226UWLFOURL24HQ,B0016GHKLO,4.0,2013-04-10
AHHO5VUG2FVUFMMOJVV2Y2MSQ26Q,B000B868NE,1.0,2019-02-16
AFGBBJFE7RS3HWDSLQB2DVBUAXJA,B000HQIX2O,5.0,2020-08-26
AECPOITU2TZUDWJV6HVK4JA3543A,B0016GHKLO,4.0,2014-04-15
AGU67YQQ2PQB6CNBZU6MXMVND4NQ,B00LVFDLUO,2.0,2017-08-18
AGCR7VIQ3ZWODWLEAZ7MHDMA3NLA,B00MB3CV6K,5.0,2017-11-21
AHE23SXZEEFLJPJ6LUHKZYBAWIXQ,B0002V37XY,4.0,2017-04-07
AEHCL2PJAEDA57CGVE5ASZLWDW2A,B0016GHKLO,5.0,2014-02-17
AF7WVYP7T2DSKUELCH6SC6AP252Q,B00004TBJD,3.0,2020-06-04
AEQKVOJUTUTPOBS44CJA5UZBGV3Q,B00ME7NHJ8,3.0,2017-12-17
AHKAWEQHWKKHDJHNMWUIPVNKPM3A,B00LLIHANU,2.0,2018-10-15
AFGT7FPXD3VVKUGKUAXHAJHJSJNQ,B0006SL0VO,4.0,2016-10-10
AHIBMMMMIJW7RRQMZQ47MTFVLU6Q,B00ME76OHA,5.0,2017-11-06
AHDCKGJGTCN6KIPOCITC5QQOEHJA,B00Q7V49RQ,5.0,2016-11-20
AGWSS5HGMMCYPOFMW2SXJP3O3HPA,B00ME7YUIU,4.0,2017-12-27
AF2DZF4ZNUXC2GWC22YOVHOQURQQ,B01590118U,5.0,2019-01-19
AFURU4ZK24623BP5XHWVJD4O7JNQ,B00MQSCZF2,3.0,2020-06-11
AG275M2X5OWUSNPJG4PMSK4BZPBQ,B016R9E7J2,5.0,2017-01-28
AGNN7K3VVY6PHDASJUT4JHLWMM3A,B000B868NE,3.0,2019-10-22
AHBS4EJ6HGVHGIQRYHKF224GJ47Q,B00RJPXB6Y,4.0,2017-09-26
AFTGO6PCCCTUZ2KV7AGUYZ3OQESA,B0016GHKLO,5.0,2014-02-23
AGDBLDJGIJLJB72OYG3LGXNFYJZA,B013HQ0S1Y,1.0,2019-03-23
AFXNLENM2Z5OXFVRC6LHK4XSVWJA,B000BLC092,4.0,2015-06-17
AEE3A7KWYSXWYV7EMLOJ3FSBWRUA,B00PF7GNPO,5.0,2019-07-29
AGRKBFAYXNDUWITT5H3T42WRJJ5A,B000F4SP30,5.0,2019-12-17
AGM7UYTWQ5VX6QTGR6N7GJOHQ74Q,B007KDYOMU,5.0,2020-09-23
AH6UERVOGA54VCQJEUMA6X3HJUMA,B00ME7NHJ8,4.0,2017-10-08
AF5MBHROR3PHVNPPFGMDSPE6J6XQ,B018298ZLG,5.0,2017-02-15
AETUWPR532JFJMJXZXKNXQIGB6DQ,B000B868NE,5.0,2020-03-24
AEDKDDIGVY24NXWI7DFPWCWBZASQ,B005ZQ47AS,4.0,2011-10-16
AFKIL5CBXTSJGWBRM3IGT5JFDWQQ,B00004TBJD,4.0,2020-06-07
AHO2NCHOFX6K3Q7TUX6F5MF5ASBA,B00MFRZ2SG,5.0,2015-06-21
AH6RV5HMUQPQQTURFVHKG6SENP4Q,B00004TBJD,5.0,2013-12-06
AFAIPBUQTNXOO4HBZQTOTKBPPEZQ,B007XRCUGK,3.0,2016-04-30
AGMUDUFCMIPF435URDAGLLCZZY3Q,B0002V37XY,4.0,2014-01-03
AHGUDPIS2OSZCEDOTLDNAOFD5ZNQ,B000CSS8UE,5.0,2020-06-27
AGDN5F5BCGYIIRIJ72PHVNCVQFZQ,B00T9RANUC,2.0,2016-08-26
AE5CRNSB2MIQD7T3VYLP6KYYPEMQ,B00O9JNY9W,5.0,2020-09-11
AHFHYZ3GT22O4WLBVFOH3KBOOI3A,B00BKVPU08,4.0,2019-03-24
AFBPOAIE4IVSJHE3WAKKDWZCIWIA,B00OK9BV8W,1.0,2018-07-13
AGL5ZKWXGTMR3WHIAXCYAOOTGHZA,B00813HBBO,4.0,2015-02-08
AFQJW4NPOJDZANLQT3ADUBFIXHVQ,B00PF7NU7S,1.0,2018-04-10
AGKB2EZVRMW74PQYMJI4MG4BZBSQ,B0093KZTEA,3.0,2014-12-26
AEHEKJIGKUYRMCR5GHEHW4DCX3IQ,B0002V37XY,4.0,2016-06-26
AFOH4NBTC54TGJPH3BK3KNXVKXFQ,B00CQLORZ0,5.0,2017-02-12
AFCNJQCI2XZWEGKQ3LR2GYHS5PHA,B0016GHKLO,5.0,2014-07-27
AGCE3DOMWJ2ORJXIIYJKVLVC7V2A,B00MJVQR7I,4.0,2020-10-18
AEZ4RRMI33B3WI3PJPRPMWNUQ24Q,B011EFY014,1.0,2018-07-23
AEDSZ6DT2D7IUOFRF2PZNXVKKX7Q,B001E5ZWT4,5.0,2019-12-03
AETPJ23OEMHXRPCNCO6KXLGVNJJQ,B0002V37XY,5.0,2019-10-21
AFZF6JVJNY4CRSNCOGQEMWKCAVCQ,B0093KZTEA,4.0,2015-02-21
AGZSJJCLEYUJ4DT5PEVNDM65FRJA,B001PTGBSK,5.0,2016-05-13
AEG6JHYK5UEBPXWLJA6XDYRJBS6Q,B008MIRQUE,4.0,2020-02-04
AEWBX4UCM5QVB53UVAG6JIZT7NRA,B000PEW4MI,5.0,2020-10-10
AFX7BS5QYQP6EUBMN3V2UR7Y7XZA,B00004TBJD,4.0,2018-04-12
AEI75K5NZAHTHD3FS3MN7M6HT76Q,B00BKVPU08,5.0,2018-12-03
AFMBLA6FQB5NQ6LZOIHO2YXWBKMA,B00RJPXB6Y,5.0,2020-05-04
AEE5EYIH4GORQLHAFTUHVVLOW7YQ,B00ME76OHA,5.0,2017-11-21
AF4MQD476AUFCL6KGJA2VCW2ERIA,B000NIG1Z2,5.0,2020-02-09
AEKDHQCJVKO2CUWFQVG22NBIOWYA,B000H5R5M4,5.0,2020-04-11
AF6HOPB6HLAINNUT7IFYMKGBW2SQ,B000F4UOXY,5.0,2015-04-05
AHLXG6N4TDNU3LKMP4IB2LBWVBOA,B015X34IP6,5.0,2018-09-10
AH6B7W7FI7QXBFXNXKW6AIGAM5UQ,B007KDYOMU,5.0,2014-11-22
AEPUZH5KWG4CITFWYEGXKYEQEPQA,B01EIHQP1I,2.0,2020-05-21
AEWQOK2J4DEKISHPO4YOJE5AXUEQ,B00H3CY93C,4.0,2017-11-05
AETKB2VMHZVMB5YPBTEDARXIIVMA,B011EFY014,5.0,2018-07-22
AGJ2KRRFRL6T3IG7E2ZQFZW6XKBQ,B013HQ0S1Y,3.0,2017-03-31
AH4UBDF5KSBRFKKIU24PYRDJ5C4A,B000PEW4MI,4.0,2020-06-04
AEJ2ZV4VLDBHY7S4563JOR4DLG7Q,B00MJVQR7I,5.0,2019-12-05
AHPCA4GU26S4RF76JVFR3VD23KXQ,B0006O1ICE,5.0,2020-05-07
AHIEXHEGHYWGWDIGYTW7C6PIJOGA,B01BO4HAIK,5.0,2018-07-06
AFNZR2A2ZS66XCUAKEIHGT2YYOGQ,B0093KZTEA,5.0,2015-01-27
AGU2FK4BTW5HEFHSWRY62Q6O3JZA,B011EFY014,5.0,2018-02-08
AH4KWLD6RJF3C4CS7TMRHM2BMFPA,B00004XSFM,4.0,2018-02-09
AGCSGYEBA5DG2XFBGA7PAQDBS33A,B00ME76OHA,5.0,2017-12-01
AFA3IUFT2L562EMINQAEDLIANETA,B00OK9BV8W,4.0,2019-08-15
AHH4OIXY5YZXKMZK2TRXO7E6DB3Q,B00A6ZSW1I,4.0,2016-03-10
AHQD4P5EM7DUYUG3WKA4DKGBCMAA,B001E5ZWT4,4.0,2020-06-25
AGZMWO2RGDEO5FH7DGK7VOWBC2GQ,B01BO4HAIK,5.0,2018-07-04
AHTWYJBSGIDBWC55FH7NHYFI5ORA,B00W75P3AI,5.0,2016-06-04
AH7VQZX7TPQ5R25F7FXNZZX7ZFSQ,B000F4SP30,5.0,2018-09-06
AFRB3L6KTC4VGHKBGJGAGN2DCYAQ,B000B868NE,5.0,2015-06-21
AFWP2T6ZDXHUXG3LJ5XN55NKTQQA,B000H5R5M4,5.0,2019-12-22
AEDUQRTTV3Q7XQNGMEV6ZS7XXX2Q,B0000DD5EN,1.0,2018-10-31
AEX3TDP4GQCBFTZ24SBIBAWAN7XA,B003KTLRUA,5.0,2020-01-08
