itemId,title,price
B000UV6ZPS,"CMS MagneticsÂ® 4"" x 6"" Green Magnetic Field Viewing Film, Fun!",
B000VBGG42,"PC Products PC-Concrete Two-Part Epoxy Adhesive Paste for Anchoring and Crack Repair, 8.6 oz Cartridge, Gray",
B000VTQM70,HM Digital TDS-3 Handheld TDS Meter with Carrying Case,₹ 598.00
B000VVVEUI,HM COM-100 Waterproof EC/TDS/Temp Combo Meter,"₹ 4,600.00"
B000W0TTJQ,Aqua-Pure AP810 Replacement Cartridge for Large Diameter Housings,"₹ 2,790.00"
B000WMQFR8,1 ct CMS Magnetics 120LB Holding Power Round Base Magnet RB85 3.8 Cup Magnet,
B000XKUPHU,Vicco Vajradanti Ayurvedic Medicine for Gums and Teeth -100 g,₹ 69.00
B000Y1DTRG,"Arm Hammer Peroxicare Healthy Gums, Fresh Mint, 6 Oz","₹ 1,764.00"
B000YZAUE2,Velcro Sticky Back Fasteners (White Strips - 3.5in x 0.75in),
B000Z5E6DC,"Wesco 272018 Deheader with Plastic Hand Grip, For Steel Drums",
B000ZH7G1E,Alternative Tech International The Ghost Meter Emf Sensor,
B0011E1FU8,MDF Instruments MDF747XP04 Mdf Acoustica Deluxe Lightweight Dual Head Stethoscope - Navy (MDF747XP-04) (Blue),"₹ 3,149.00"
B0011E8DG2,MDF Instruments MDF747XP-BO Acoustica Deluxe Lightweight Dual Head Stethoscope (Black),"₹ 3,149.00"
B0011X2GOI,Carson Optical MagniFlip 3X Flip-Open Pocket Magnifier with Built-in Case (GN-33),
B0011YY9YM,"Parker Labs Tensive Conductive Adhesive Gel, 50 g Tube",
B0012OELRG,Learning Resources Human Skeleton Anatomy Model,
B00132G102,HMD PH-200 Digital Professional Waterproof 0-14 PH & Temperature Meter,"₹ 6,999.00"
B0013B1XHE,"Scotch Multi Use Duct Tape, 1.88-Inch by 30-Yard by Scotch",
B0013BKDO8,AcuRite 613 Indoor Humidity Monitor,
B0013TTR4M,"Gel-Kam Flouride Preventative Treatment Gel, Fruit and Berry Flavor, 4.3 Oz.","₹ 2,705.00"
B0014C09XG,"Pentek DGD-2501 Spun Polypropylene Filter Cartridge, 10"" x 4-1/2"" by Pentek",
B0015DLMOO,Lisle 52750 Stethoscope Kit,
B0015ENO6W,"Lutron 822-A Fully Digital EMF Meter (Wide Range, High Resolution)",
B0015PYNC0,Dakine 12ft Strap Tie Downs,
B0015T0LZO,"SEOH Petri Dish 100 x 15Mm Sterile, Vented, 25/Pk",
B0015T97JK,"Welch Allyn Reusable Diagnostic Otoscope Specula 2.5mm, 3mm, 4mm, 5mm Model # 24400-U",₹ 949.00
B001622FL8,Digital Audio Coaxial SPDIF Coax to Toslink Optical Digital Converter,
B00178MO58,E6000 Multi-Purpose Adhesive-3.7 Ounce,
B0018ACR6G,"Dykem 80300 Steel Blue Layout Fluid, Brush-in-Cap (4oz)","₹ 2,198.00"
B001B19FDK,Scotch 10457DS Electrical Tape,
B001BSK3NO,"TP-LINKTL-ANT24EC5S 5m/16ft Antenna Extension Cable, RP-SMA Male to Female connector",
B001DDWQ4Q,"Big Horn 19053 8-Inch Calliper Set, 3-Piece",₹ 900.00
B001ECQS1I,Pearl Drops Smokers Stain Removing Whitening Gel 50 Ml Toothpaste by Pearl Drops,₹ 480.00
B001EHAZGW,"HM Digital DM-1 In-Line Dual TDS Monitor, 0-9990 ppm Range, 2% Readout Accuracy",
B001F7E9VI,"Loctite Vinyl, Fabric and Plastic Repair Adhesive 1-Ounce Tube (1360694)",
B001HT720O,"3M 51115248832 Utility Duct Tape 2929 Silver, 1.88 in x 50 yd 5.8 mils, Pack of 1",
B001HWGMBG,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",
B001IDZLBG,American Diagnostic Pediatric-22 Adscope Animal Scope,"₹ 7,799.00"
B001JYWWWU,Red Devil 3332 Steel Wool Multi-Grade Pack,
B001L6CVS6,2oz White Gorilla Glue Size: 2-Ounce Model: 5201204 Home&Work Tools,
B001LTTNOI,3M Company #RF6731 2PR 1x3 Re-Close Strip,
B001O62V56,"Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades",
B001Z3C3AG,Gorilla Epoxy Bond,
B0023EY002,"Vacmaster 4 Gallon, 5 Peak HP with 2-Stage Industrial Motor Wet/Dry Floor Vacuum, VF408",
B002DGOXCA,Vicco Vajradanti Ayurvedic Tooth Powder - 50g,₹ 112.00
B002DVWOIA,Lifegard Aquatics 1/2-Inch Bulkhead Fitting Kit,
B002DW12NC,MDF Instruments MDF545-11 Queen Square Neurological Reflex Hammer with Pointed Tip for Superficial Responses (Black),"₹ 2,963.00"
B002J9SIOU,"SEOH 16 X 125mm Plastic Test Tubes with Caps, 25 Pack",
B002P5W4RU,Gelid Solutions GC-Extreme Thermal Compound TC-GC-03-A,₹ 920.00
B002RMFTLE,Eurotool Silicone Grease for Waterproof Gaskets,"₹ 1,500.00"
B002ULILIK,American Weigh Scales 200WGT Carbon Steel 200gm Calibration Weight Scale with Chrome Finish,
B002Y4ZG7W,Great Northern Popcorn Company 2-1/2-Ounce Red Tabletop Retro Style Compact Popcorn Popper Machine With Removable Tray,
B003115X5M,Copper Dowsing Rods,
B00315EWC8,"Spinbrush For Kids Battery Powered Toothbrush, Spiderman","₹ 2,696.00"
B0033SHDSS,"Milty Zerostat 3 Anti-Static Gun, Blue",
B0038IL0EG,RA Bock Single Head Cardiology Stethoscope with Pressure Sensitive Diaphragm,
B003DKQB02,Generic Silica Gel Desiccants 2-1/4 X 1 1/2 Inches - 25 Silica Gel Packets Of 10 Grams Each By Dry-Packs,₹ 125.00
B003KTLRUA,"Gorilla Black Tough & Wide Duct Tape, 2.88"" x 30 yd, Black, (Pack of 1)","₹ 4,979.00"
B003O509PY,Portta Digital Coaxial Toslink to Analog (L/R) Audio Converter,
B003STEJAC,American Weigh Class M2 Metal Scales Calibration Weight Kit,
B003ULZGFU,Powerbuilt 640912 All-In-One 3-Ton Bottle Jack with Jack Stand,
B003Y49R7G,"Loctite 1363589 4 Gram Ultra Gel Control Super Glue, Pack of 1","₹ 1,061.00"
B003YIYNYO,Littmann Classic II S.E 2218BE Stethoscope (Black),
B003ZATW42,Chemical Guys ACC121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (946.4 ml),
B00405DHG0,Tuniq TX-4 High Performance Thermal Grease - 3.0g,
B0045DV04I,VXB 1000 lbs Capacity 12 Lazy Susan Bearing 5/16 Thick Turntable Bearings,"₹ 3,926.00"
B0045E0GUQ,450mm Lazy Susan Aluminum Bearing 500 lbs Turntable Bearings VXB Brand,
B004769M8E,"Xlear Spry Tooth Gel with Xylitol, Strawberry Banana Flavor, 2 oz Tube",
B0047XXZ7Q,Nashua Aluminum Waterproof Repair Foil Tape,
B004AF204K,Monoprice -Fastening-Tape-0-75Inch-Wrap,
B004EFXO28,Oral-B Advanc Power Toothbrush,
B004H87UGS,"Survive Outdoors Longer Duct Tape (2-Inch by 50-Inch Rolls, 2-Count)",
B004I1DT1O,"Mdf Instruments Mdf747Xp-08 Acoustica Deluxe Lightweight Dual Head Stethoscope, Purple","₹ 3,149.00"
B004I1G1LO,MDF Acoustica Deluxe Lightweight Dual Head Stethoscope - Pastel Purple (MDF747XP-07),
B004M1BO3U,Philips Sonicare HX6511/50 Easyclean Electric Rechargeable Toothbrush,
B004M599ME,Adhesive -Surehold Plastic Surgery .11 ounce Tube,
B004QEZ2U4,Cardiology III Stethoscope Color: All Black,
B004RSTCZA,"LDR 020 9645 Pressure Gauge, 3/4-Inch IPS, 200 lb. Pressure",
B004S7SPXK,TrippNT 51912 Dual Dispensing Paper Towel Holder with 150 Multi-Fold Paper Towel Capacity,
B004URPZ72,Invacare Perfecto2 Oxygen Concentrator Filter Kit,"₹ 2,983.20"
B004VTGLXQ,Dow Corning 732 Multi-Purpose Silicone Sealant (100 ml Tube),
B0050GW7KU,"Okuma C-30-CL Ceymar Spinning Reel, 5.0: 1 Gear Ratio, 6BB + 1RB Bearings, 13 lb Max Drag, 25"" Line Retrieve","₹ 1,640.00"
B0051BFYPO,"Loctite 1515861 Polyseamseal Tub & Tile Adhesive Caulk 5.5-Ounce Tube (White, Pack of 1)",
B00524H98U,Carson Multi-Power LED Lighted Pocket Magnifier (PM-33),
B005317ZMC,Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide,
B0053DSWJA,Aqua Craft Standard Seawater 35 ppt Refractometer Calibration Solution - 60 ml,"₹ 2,392.00"
B0055E8620,"AmScope PS100E Basic Biology Prepared Slide Set for Student and Homeschool Use, Set of 100 Prepared",
B0055QA7U2,GUM Soft Picks 80ct,"₹ 2,565.00"
B0056HNRPW,Syba 50 Piece Computer Network Installation Tool Kit with Multi-Module Cable Tester (SY-ACC65047),
B005756516,"VELCRO Brand - Industrial Strength - Extreme - 1"" Wide Tape, 10' - Titanium",
B0057PUR88,Bessey BVVB Vacuum Base Vise,
B005C49J92,"3M 2823 Littmann Classic II S.E. Stethoscope, Rainbow-Finish Chestpiece, Caribbean Blue Tube, 28 inch",
B005DRQRZM,"GalliumSource, LLC Gallium 99.99% Pure 100 Grams By Rotometals Inc","₹ 6,003.00"
B005EXZO9U,"3M Littmann Master Cardiology Stethoscope, Smoke-Finish Chestpiece, Black Tube, 27 inch, 2176","₹ 21,000.00"
B005FU5HFI,Pyle Digital Manometer with 11 Units of Measure,
B005HIJCB8,TP-Link TL-ANT24PT3 3m/10ft N Male to RP-SMA Male Pigtail Cable,
B005KDDWAM,Rubbermaid Commercial FGQ40900BL00 18-Inch Standard Microfiber Damp Room Mop (Blue),
B005LDG7HQ,3M PRIMER94 Primer 94 1/2 Liter Can,"₹ 2,350.00"
B005QC1236,GLISTER Multi-action Fluoride Toothpaste 6.75 oz. (6-pack),
B005QDPZ6U,American Educational Classroom Collection of Rocks and Minerals,
B005RNEH5O,3M 08946 Clear Silicone Paste - 8 oz.,"₹ 4,364.00"
B005SV57UY,"Banilla Bling Dairy and Gluten-free Toothpaste , 4.2 Oz",
B005TZJ0AM,Science Purchase Wosang Solderless Flexible Breadboard Jumper Wires M/M 100pcs,
B005XP5HO6,Silicone Clear Food Grade Silicone-Sealant - 10.2Oz Cartridge,
B005ZQ47AS,RADEX RD1503+ Geiger Counter (New 2015 Model),
B0063LI3W2,MDF Instruments MDF Dual Head Lightweight Stethoscope - Translucent Blue (MDF747-IIC),
B0063U2RWU,"Silicone Food Grade Sealant (Clear, 2.8oz)",
B0064O9B7E,Simi Valley Home Brew Bentonite 8 Oz,
B00657XV4O,American Educational Hand Operated Vacuum Pump with Gauge,
B006G1E3D2,Gear Aid Tenacious Tape Repair Patches Model: 10710,
B0070YPDDS,Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included,
B00722PHSO,"Computer Security Products Refrigerator Door Lock with Padlock, Black","₹ 4,889.00"
B00756OF7Q,"18 Gauge Fineline Applicator, 2-Pack",
B0077B3L42,"Medical Anatomical Human Skull Model High Quality, Classic, 3-part, Life Size",
B0077TDLA8,"24/7 Value 8"" Hand Impulse Sealer Heat Seal Machine Poly Sealing Plastic Bag Element Kit","₹ 1,899.00"
B0077TDLNA,"Generic 12"" Hand Impulse Sealer Heat Seal Machine Poly Sealing, Element Grip","₹ 1,999.00"
B0079SM1LW,uxcell 30 Pcs 16 Pin 2.54mm DIP IC Socket Solder Type Adaptors,
B007DDGYF2,Generic Electromagnetic Radiation Detector Dosimeter Tester EMF Meter,"₹ 1,979.00"
B007GSGCMO,db Link CCC1614 Clear Nylon Crimp Caps,
B007HXCP10,Pocket Jr Otoscope,"₹ 5,499.00"
B007KDYOMU,HM Digital HM AP-1 AquaPro Water Quality Tester (TDS),₹ 690.00
B007KM0CWC,8pc : Private Property No Trespassing Sign 9 x 12 Inch - 4 Pack,
B007LQC3Q0,Wine Yeast Red Star Premier Classique Formerly Montrachet for Wine Making x10,"₹ 3,199.00"
B0080L9FHA,"Redmond Earthpaste, Wintergreen, 4 Ounce","₹ 1,705.00"
B0080XSES4,Lalvin ICV-D47 Wine Yeast (5g) - Pack of 10,
B00837ZGRY,"Etekcity Non-Contact Infrared (IR) Thermometer ETC-8380 U.S. FDA/FCC/CE Approved; -58~716 F/-50~380°C Instant-read Digital Temperature Gun w/ Laser Sight, Backlit LCD, Battery included(18.5 x 9.9 x 3.6 cm ).",
B0083Y0Y0G,AMBU 000 252 123 Red PVC CPR Res-Cue Adult and Infant Face Masks,
B0083Z2TQ2,Fouring BL Car Wide Angle Rear View Multi Blind Spot Mirror 3M VHB Tape,
B0087X7262,Arctic Silver 7g Premium Silver Thermal Cooling Adhesive Set (ASTA-7G),
B008KHRLKW,Brush Buddies Lady Gaga Singing Toothbrush - Bad Romance (Black/Gold),
B008MIRQUE,Sugru 3 Mini Packs Of Sugru (3X5G) (White),"₹ 2,324.00"
B008S0KNZG,Home Brew Ohio Triple Scale Hydrometer And Test Jar Combo,
B008UB6IKC,"Kimtech Science Wipes, Kimwipes, Delicate Equipment Wiping Cloth, Low lint and Anti Static Wipes for labs and general purpose, White color 280 sheets (4.4 inch x 8.4 inch) - 34155",₹ 195.00
B009346RSS,FiiO D03K Coaxial/Optical to Stereo Audio Converter (Black),"₹ 1,790.00"
B0093PP62U,Vicco Vajradanti Powder - 200 g,
B0095K87QU,"Parafilm M Roll, 125' Length x 4 Width","₹ 2,294.00"
B0096N8OWI,HM Digital pH Meter pH-80 Hydrotester LCD Display With Auto Calibration & Temperature Display,"₹ 2,250.00"
B0096TWKCW,Weldon 4 Acrylic Adhesive 4 Oz and Applicator Bottle with Needle,"₹ 3,899.00"
B0098PR0BK,McCoy - Ultimate Rosenbaum/Snellen Pocket Eye Chart - -,"₹ 1,161.00"
B009AXV782,Sashco 16210 10.5 Oz Gray Slab Concrete Sealant (6-Pack),
B009EU5ZM0,J-B Weld 50112 ClearWeld Syringe - Dries Clear - 25 ml,
B009H4AYII,"Hantek 6022BE_N HT6022BE20MHz PC Based USB Digital Storage Oscilloscope, 20 MHz Bandwidth",
B009I2UC3Q,"Loctite 243 Medium Strength Threadlocker, Oil Resistant, 50 ML",₹ 555.00
B009Z9SLTE,ZITRADES NEW Antistatic Anti Static Wrist Strap Band Grounding BY ZITRADES,
B00A2G3JSM,"MDF Instruments MDF797X-BO Pro Cardial ERA Cardiology Lightweight Dual Head Stethoscope with Adult, Pediatric and Infant Neonatal Convertible Chestpiece (Black)",
B00A8O0710,Supco URCO410 Pre-wired Capacitor,
B00A9ZNCJM,"Jason Industrial 3L-LINK-5 Accu-Link Adjustable Link V-Belt, 3L Profile, 3/8"" Width, 5' Length",
B00ACBKNS6,Santamedical Adult Deluxe Aneroid Sphygmomanometer with black cuff and Carrying case,
B00AD691YM,"Arm & Hammer Advance White Toothpaste, Fluoride, Anticavity, Extreme Whitening, Baking Soda & Peroxide, Fresh Mint Flavor 6 Oz (Pack of 3)",
B00AEXKR4C,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",
B00AJDZJCW,Dr Mom Otoscopes 4th Generation LED Pocket Otoscope and both Adult and Pediatric Disposable Specula Tips and Case,
B00AMGUZ70,"Spectra Parker Laboratories Spectra 360 Electrode Gel, 2 oz Tube","₹ 1,699.00"
B00AMH7ZFY,"Wall Control 30-GP-0832 GV Narrow 8"" x 32"" Galvanized Metal Pegboard Runner Tool Board",
B00AML7RF8,"Earth's Best Toothpaste Apple & Pear, 1.6 Ounce",
B00ARTK9FA,Oral-B Professional Deep Sweep Triaction 1000 Rechargeable Electric Toothbrush 1 Count (packaging may vary),"₹ 6,200.00"
B00AZ1SMC2,Magnum Media Salinity 10Atc Automatic Temperature Compensation Sea Water Salinity Refractometer For Aquarium 0-100Ppt & 1.000-1.070,
B00AZF36R4,MDF Instruments MDF535XT-11 Babinski Telescoping 2.0 Neurological Reflex Hammer with Built-in Brush for Cutaneous and Superficial Responses (Black),
B00AZUDGE2,"3M Contractor Grade Pro Strength Duct Tape 3979 Silver, 1.88 in x 60 yd 8.0 mil, Individually Wrapped, Conveniently Packaged",
B00BCRD9V2,Redmond Earthpaste Natural Non-Flouride Toothpaste,"₹ 5,213.00"
B00BDE4IUK,Ideaworks Long Distance USB-Powered Wi-Fi Antenna (72-6612),
B00BHLE6MO,"Eisco Labs Polypropylene Buchner Funnel, 13cm, Designed for 11cm Filter Paper",
B00BKVPU08,"Nite Ize LSBM-01-2R3 S-Biner Micro Lock, Black, 2-Pack","₹ 1,334.00"
B00BPPQ6FW,"Colgate Gel-Kam Dental Treatment Gel, 2 Count",
B00BQYCJN0,"Chemical Guys MICMBLUE12 Workhorse Professional Grade Microfiber Towel (16 inch x 16 inch, Set of 12, Blue)",
B00BRHSD9U,Summer Infant Gentle Vibrations Infant and Toddler Toothbrush (White),
B00BUVASWI,"Starbond EM-150 Medium, Premium CA Glue Plus Extra Microtips, 1 Oz",
B00BVT4M30,SMIC FIIO D3 Digital to Analogue Audio Converter with SMI Gold Plated 6 ft Optical TOSLink Cable and RCA-to-3.5 mm Audio Cable 192kHz/24bit Optical and Coaxial DAC,
B00BXEIO1E,Mastech MS6310 Combustible GAS Detector,
B00BYQLGNY,O-Cedar Duster Robotic Floor Cleaner,
B00C6C05AA,"Crest Cavity Protection Gel Toothpaste Cool Mint Gel, 6.4 oz., (Pack of 2)",
B00C7Z9ZAW,"Dyson DC50 Ball Compact Animal Upright Vacuum Cleaner, Iron/Purple - Corded by Dyson",
B00CBFZCTG,"Kitchen Aid KSM8990WH 1.3hp Commercial Mixer with Stainless Steel Bowl, White, 8 quart",
B00CJ5EO2E,"Gorilla Super Glue Gel (Clear, 15 Grams)","₹ 1,725.00"
B00CVHIJDK,Nubee Temperature Gun Non-contact Infrared Thermometer w/ Laser Sight,
B00CXC2DWG,"Colgate Sensitive Pro-Relief Enamel Repair, 4-Ounce (3 Pack)","₹ 8,132.00"
B00DYKTS9C,50 Dry&dry Silica Gel Packets Desiccant Dehumidifiers by DRY&DRY,
B00E0NXTJW,SunFounder 2 pcs Ultrasonic Module HC-SR04 Distance Sensor for Arduino UNO MEGA R3 Mega2560 Duemilanove Nano Robot XBee ZigBee,
B00E6EB5WI,"Tubigrip Tubular Bandage Size F, 4"" (Large Knees, Medium Thighs), Natural, 10M Box",
B00EA22DSG,O-Cedar Heavy Duty Scrunge - 6 Pack,
B00EH6IZ6Y,Tesa Wire Loom Harness Tape Used by Mercedes BMW VW Audi,
B00EUGCT22,GORILLA Clear Repair (Transparent),
B00EVVO12C,Portta Digital Coaxial Toslink to Analog RCA L/R Audio Converter with 3.5mm Jack Support Headphone/Speaker Output,
B00FEDHHKE,Signstek HIFI USB to Coaxial S/PDIF Converter Decoder Convert Digital to Analogue Signal Mini USB DAC PCM 2704 Chipset with USB Cable,
B00FGARIAO,"High Resolution Quantitative Spectroscope - 400-700nm, +/-5nm",
B00GD7BW9C,Vktech 10X Solid Carbide Carbide Burrs for Rotary Drill Die Grinder Carving Bit,
B00GRV5JNY,Think Fun Rush Hour Junior Traffic Jam Logic Game and Stem Toy for Boys and Girls Age 5 and Up - Junior Version of The International BestSeller Rush Hour,"₹ 1,424.00"
B00GZI7AMM,"3M Littmann Stethoscope Spare Parts Kit, Master Cardiology (Gray)","₹ 1,700.00"
B00H1TES4C,"Hantek DSO5202P_N 200 Mhz 2Ch Digital Oscilloscope, 1Gsa S Real Time Sample","₹ 40,500.00"
B00H222E8A,"Es Robbins Ribbed Runner, 27 Inch By 10 Feet, Clear",
B00H3QEVVI,TePe Interdental Brush Angle - Orange 0.45mm,
B00H7JS4MS,"1.6 oz : Earth's Best Toddler Toothpaste Strawberry Banana, 1.6 Ounce",
B00I3UA89C,"Mitutoyo 500-197-30 Advanced Onsite Sensor Absolute Scale Digital Caliper, 0-8 Inch Range","₹ 10,240.00"
B00I8NM6JO,WOL 3D CREATOR PRO - 3D Printer,
B00ID8IUJY,J-B Weld 31314 High Temperature RTV Silicone Gasket Maker and Sealant - Red - 3 oz.,₹ 999.00
B00IG46NL2,"Mitutoyo 500-196-30 - Advanced Onsite Sensor - Absolute Scale Digital Caliper, 0-6 inch Range","₹ 8,535.00"
B00IN8TJYY,GQ electronics GMC-300E-Plus Digital Geiger Counter Nuclear Radiation Detector Monitor Meter,
B00JCFPODM,Nubee FDA Approved Non-contact Infrared (IR) Thermometer (-58F to 932F) w/ Laser Sight.,
B00JERRES6,DBPower 2 Million Pixels CMOS 5M USB Waterproof HD 6-LED Borescope Endoscope Inspection Tube Visual Camera,
B00JJ4ZQUM,"cnsdistributing 6809 Proof and Tralle or% Alcohol Hydrometer Alcoholmeter Spiritometer for Moonshine Still, Spirits, Distilled","₹ 2,452.70"
B00JRBQJ6W,"WOL 3D Flashforge Dreamer 3D Printer with Dual Extruder, Fully Enclosed Chamber, W/2 Free Spools",
B00K63FE48,Fixodent Complete Original Denture Adhesive Cream 0.75 Oz (Pack of 4),"₹ 2,416.00"
B00KG8DNKU,"Medline HCS8715M Mini Oxygen Regulator, Latex Free, 0-15 Liters per Minute, 870 CGA Connection, Brass Sleeve","₹ 2,999.00"
B00KPYB05A,"Gorilla 7805601 Super Glue, 20 g, 1-Pack",
B00KRHF8E4,Rust-Oleum 278146 NeverWet Water Repelling Superhydrophobic Anti-Wet Waterproofing Spray for Fabrics (325 ml),
B00KS993II,"3M Littmann Stethoscope Spare Parts Kit, Classic II S.E., Black, 40005",
B00L2N5X38,"ZEGEL 12"" Heat Sealing Hand Impulse Poly Sealer Closer Machine W/ Element Grip & Teflon","₹ 2,699.00"
B00LH0SZ5O,"Dorman Hardware 4-9327 Storage Hooks, 8-Pack",
B00M1OPULW,Carson HookUpz Universal Smart Phone Optics Digiscoping Adapter for Binoculars Spotting Scopes Monoculars Telescopes Microscopes and More (IS-100),
B00MMYDAQI,520 Piece Electrical Terminal Assortment With Storage Box Model: 67686,
B00MP02P88,"Sensodyne Complete Protection Toothpaste for Sensitive Teeth, 3.4 Ounce Tube","₹ 3,051.00"
B00MQSCZF2,Elitech RC-5 USB Temperature Data logger Recorder 32000 Points High Accuracy,"₹ 1,800.00"
