userId,itemId,rate,date
AHCC6QI64UBLCBELVWUMRXKWR2KQ,B00PPMU3XM,3.0,2016-05-14
AE4NR7RDHHIPXX3TUC2LTSK6BVPA,B00KNNSKV0,5.0,2017-11-12
AHCWE5RA2INFPCFPNHIGXGQMBUJA,B00MN5X4RQ,4.0,2017-05-28
AFAWBBV2I4HH3XUHH47FYOEQUSLQ,B01ABXS42Q,5.0,2018-04-27
AEXREP6QKV26HIA5SRG6N4OW6YYA,B00KNNSKV0,5.0,2020-02-13
AHZYLJ6OFTXUBNDH5TTLISWIR27A,B001HRMJ54,4.0,2020-01-22
AGF23TDTO3X35AJYCVZGUW63M7YQ,B00OUFX38W,5.0,2016-10-17
AEJJHAZW4CHATLGWEB46JIUDILJA,B00C66KT6Q,5.0,2016-08-09
AGDRKUI26DMNQVGAJKDG2SLNRPIA,B00Q4MO4C8,4.0,2019-08-25
AHRODZH6ETJUCSRIMN3QNDS3YV7Q,B01ABXS42Q,5.0,2018-11-20
AGTWCR2PYNUJB4BVCJN7IZDL5HXA,B001HRMJ54,3.0,2017-01-27
AH7LPX5B375FATFMUKNEMVRQIB2A,B00KNNSKV0,5.0,2020-10-08
AH4K4SAVSSNODMYYNZ66DA2EQDOQ,B00L1S93PS,5.0,2018-12-26
AEM355IZ7SQG7ZC75YCTC4BNKOBQ,B000F4SP30,5.0,2015-08-03
AEE7RJ6YREXYONK6HPSMTZUIORPA,B000QZ1LZM,5.0,2019-09-23
AEPMS6NG5TYXUFRON4PGDP5PFLBQ,B00KNNSKV0,5.0,2017-10-31
AG4SKF7VX5O3C5DFJCZA7KSAZB5Q,B00IIDY49E,5.0,2017-09-27
AFEK2EOI5JWHTVCIU4JKTDD32CUQ,B00O1Q2HOQ,5.0,2019-02-19
AEFGGEGHIR2IPKEPVUQXONZXXYSA,B007UONMJU,5.0,2016-09-05
AETS3JGQESKIFQ4MMMRJVY72MI2A,B00T9RANUC,5.0,2019-12-03
AE2MCDPO6R6P74JLHTA5U73WRBRA,B000JJPA66,5.0,2018-07-28
AH46MODX7VJ5U6TEDN7CPOET2SLA,B00MN5X2YG,5.0,2016-08-05
AGHCMHDKWHLQMQ3BHF37CDSRTRHQ,B00CWQLV1M,4.0,2020-02-22
AE452TPHSO65M2RUKDF37MI7YSXA,B000JJPA66,5.0,2017-10-27
AGQ3O3N54V4TEBIJAHGHWVL5LDLQ,B00KNNSKV0,5.0,2018-11-08
AFANJXGBYXKCBQ4SJ5R4LYJEWSRQ,B00C66KT6Q,4.0,2017-06-28
AEGQLJ65HZCDWR2SRDYUMMJM3ANQ,B00Y8T9YZG,4.0,2020-01-13
AE5R2WWONRR7S2JUZD4YGSUKLETQ,B00DAITFOG,3.0,2014-08-19
AH56CJYBJIA6PVZZKC7LPH6DKMYA,B00PPMU3XM,4.0,2016-05-11
AFG2DOTPA3NG56L6FQVMZHW47CZA,B019VSI9S6,5.0,2019-04-11
AHFYUYZ5P5B5EUZ4PGQ3B7RZ6CUA,B00KNNSKV0,5.0,2017-07-23
AFGEVZ2BMFQVL2IUQWOBKKEBUN3A,B000JJPA66,5.0,2019-06-09
AEGMLND67RYJM3XYRGJYIRQGRSEA,B001HRMJ54,5.0,2018-02-05
AF5FH6YFF6UKQUKYYCC25NFJMPOQ,B00W75P3AI,3.0,2020-03-12
AEG2OGHOFYDV2EH742I7UBNYGSPA,B00KNNSKV0,4.0,2016-11-23
AEBP4FQAKQR2G5Q66MGCVK65UJOQ,B000JJPA66,5.0,2019-10-04
AHHCJJ6QNSCQN2QH533SNOIMGUPQ,B001BSK3NO,5.0,2014-11-17
AE4TFINSIOJTKB2OTYDRCGE3DTNQ,B006IPH5H2,5.0,2015-03-26
AFAL7A6SDVMFYNDD7LPI2MQSGLSA,B01A9KIGSI,5.0,2019-10-02
AH2C6BKSRB3MCUG47MKH3TTGGPGA,B00062N47S,4.0,2019-05-01
AH3IJWTPCZQP56H6ZBQNQZYG55AQ,B00YQARZ5S,5.0,2017-10-18
AFHGWTDXG2R5E7NVJCLIZ4YTBOTA,B00I8GQ1EC,3.0,2016-01-26
AHIYQ7NU25KAAJYJKB32Y57H4W2A,B014GVCGLE,5.0,2019-11-06
AGQCHIMCLE4WEOCYLI3JM7KCIWGA,B00KNNSKV0,5.0,2017-08-21
AFUAGEYLXWQVIUGZLLYHMQHZEVTA,B00KNNSKV0,2.0,2016-12-16
AGKSWCCWTLBCV2XNS5POGGTI6ZZQ,B001HRMJ54,5.0,2018-02-17
AES6RTEKXR6QOORIRDPS22DIQIWA,B0055QA7U2,5.0,2017-06-22
AF2OLAEVC4DIPFTYKO6O5RN523JQ,B008H1EAOQ,4.0,2019-02-18
AHQAMX7KCCYNFT2ZKUXJ22AWICBA,B00NQ6UJAQ,5.0,2019-04-13
AE2QOTSJ2OSDZR5PFAMCRD3EDHNA,B000JJPA66,5.0,2019-12-14
AGCYNQMIFQ7ZCQUOHMMOG7BSZSFQ,B00O1Q2HOQ,5.0,2017-05-13
AGAIBIZZDBUSD6S5IFHOQS5ARX7Q,B007XRCUGK,5.0,2016-02-23
AESR4RZYISQEX2VA6S35JHPCLADA,B00524H98U,5.0,2016-12-02
AGWEMZDULZBTDCIBMHHCSIWKRQLQ,B00KNNSKV0,1.0,2019-02-20
AHAZ7ZOKSMXAE265R3FHTCL5NOTA,B007XRCUGK,5.0,2015-08-24
AFNA6XH6JIUYF5TMR5VQJSJE4TQQ,B00KNNSKV0,1.0,2017-05-18
AFXPBA3NQ4KHFN4FWDOR4MSUOULQ,B000JJPA66,5.0,2016-12-10
AE6BSGBZNGDDQ2URCYP5XMXL275Q,B01GZFQM3M,4.0,2018-01-10
AHWW56DZMKH32ESQO7Z5CAPE3YJQ,B009YLNJ4A,1.0,2018-11-27
AEOHGPSPBBSQRFCKIDYHAEJMZ4TA,B004EFXO28,1.0,2020-01-23
AH2GULV5QOV6ECZCWLKNU6Z2TTJQ,B01A9KIGSI,5.0,2018-12-06
AGFCVYOK4VFLPBSJT367QFCELIQA,B01A9KIGSI,5.0,2018-09-21
AFYU7HW52FXGEFIDVWPTJ2JBHOCA,B007UONMJU,5.0,2014-08-04
AGDJTYR5UDBTZPLTBHNQ2LMRGIKQ,B000JJPA66,5.0,2020-02-22
AHQYPV4Q76AGHQMNCSWLZFKXJBYA,B007UONMJU,4.0,2016-07-24
AG5UAQJV77T7A3R72XYNE2TH6GPA,B00KS993II,5.0,2019-10-24
AEV7NP7WNGKGGPE5KSVUFB24TPSQ,B007UONMJU,5.0,2015-09-10
AE2WQWLJCNGVZ43HIOY3I3EB2ZLQ,B0013N6MFU,4.0,2020-01-27
AHXBR2QM4JPLKJL6466IOK5NCK6A,B00D2MPVUM,4.0,2015-11-19
AG772QRJL7SRJAOL5WUDT6ZOZJIA,B000JJPA66,5.0,2019-10-12
AEAUYCUFZ2B5SVKRIX5DAFOX6FHA,B000JJPA66,5.0,2016-06-30
AEJNWBVAIH43TT35264XTGSRXDNA,B00PPMU3XM,2.0,2016-03-04
AFNJYBP3FRTMM3BP2JMRJFRC6N7A,B018ITTFDM,5.0,2019-04-26
AE6Z6MBZBG3FLDZHECRWDT52AWOQ,B00IIDY49E,1.0,2019-12-15
AGH3AYWQFD46ADPPPUPN3EMXDAQA,B00IJ67MKI,5.0,2019-06-10
AE5K2DDNVNP4WMHBFBSW4VLSIFUQ,B00PPMU3XM,5.0,2016-10-08
AHIYKPBX5WR5LLIVJ3JQAY4ZHEAQ,B00PZX2AC8,5.0,2019-12-29
AFEK2RBSL2HDLVL5UP4L6LV2W2VA,B01ENFOHN8,3.0,2018-06-18
AF4GNHTE73V3EWSYJKQ3OQETS2GQ,B008MIRQUE,5.0,2017-08-29
AFKSRPYDXMW5PMI4GZBFVEX5RFLQ,B000JJPA66,5.0,2018-02-02
AH7XB3KFH3OEXOYMF3624ZYPQGRA,B000F4SP30,5.0,2019-06-15
AGYFMGQWGUMBRK5ZLPF44TPLSDNA,B01ABXS42Q,5.0,2020-05-07
AFMK2A5JAZYARVRYB63M5GGBV3IA,B002P5W4RU,5.0,2015-08-09
AHJBF5JESGOK2FV544LK52UAWSSQ,B001HRMJ54,5.0,2019-12-18
AHZYYGPNC65Z4KY7PMA6S67P4JXA,B007XRCUGK,2.0,2015-06-20
AHJEDRWSRLCYXOA3LDM33FQVUHRQ,B008MIRQUE,5.0,2016-02-12
AFGYLP5RZKFGQ3GABTP2FXT2FQWA,B00J5DZJGI,5.0,2015-04-10
AGILQVUJRJZL3JAKKJSMLLCSQQSQ,B001EHAZGW,1.0,2015-10-17
AHX6CDY3FTC7QF2EVLXR76ITRD2Q,B00J5DZJJU,4.0,2015-05-25
AHIEI75LFD7KU4A65LHCXFGJXSVA,B00KNNSKV0,1.0,2016-09-28
AFR2XMY7QJWHVVPQPP3ROB6NCSMA,B000JJPA66,1.0,2015-11-19
AFSOHTNFJISDWAP7TVAYV4K7GRNQ,B000JJPA66,5.0,2015-12-20
AGITXY7GYRIAMUASX4SJMNSWE4HQ,B00C66KT6Q,5.0,2017-04-03
AH57NSOWL24M36SR5W6B57DTXQXA,B00M1OPULW,4.0,2016-07-11
AHSESA6C6RYXLTQLAV3NUWL2YGUA,B000JJPA66,5.0,2017-04-13
AFHOFBYWEWV4AYDMED6S7W77TPLA,B00KNNSKV0,5.0,2019-06-09
AFYFBS3Z2AHUFBTZAXYANJ4N5N4Q,B00IJ67MKI,5.0,2019-09-19
AG46QPRMQM3M4NZ4QXW7FXSFSQNQ,B00KNNSKV0,5.0,2019-10-24
AFCF6X2CWB2NSMDZ2NHEGGWA6GMA,B000JJPA66,5.0,2019-04-05
AFHU7RDWK44XTBVPDMSEU2E5D62Q,B00KNNSKV0,4.0,2018-05-28
AGOWMZ3ZII7KDOIODN56KAP4IDBQ,B00KNNSKV0,2.0,2019-11-25
AE5IPK7QXILM3XFI3SK4EV2OZI6Q,B00KNNSKV0,5.0,2016-07-26
AHTDODSVQPKX7VLY3F3OXDYPK3XQ,B01ABXS42Q,3.0,2018-12-26
