itemId,title,price
B001EHAZGW,"HM Digital Messgerät DM-1 Inline-Dual TDS-Monitor-Messgerät, 0–9990 ppm (0-0,999%), -2% Anzeige-Genauigkeit","22,76 €"
B001ESE2EC,Jason Natural Products Nur für Kinder Erdbeer Zahnpasta 124 ml,"11,04 €"
B001FQ74FW,Ernie Ball ep06102 Pack 4 Rollen für Verstärker/Lautsprecher,
B001HRMJ54,"3M Littmann Classic III Stethoskop, Perlmutt, 5633","96,96 €"
B001IRVCJC,"Velleman Dissipative Antistatik-Tischmatte mit Erdungskabel-30 X 55 cm, weiß",
B001J4NDXW,"Nalgene Uni Wasserbeutel und Kanister Faltflasche, PE Trinkflasche, Transparent, 1 Liter","16,95 €"
B001NNRWPY,"Scotch Brand 190T 021200505034 Scotch Superdünnes wasserfestes Vinyl-Kunststoff-Klebeband, 1,9 cm x 31,5 cm, 5er-Pack, Grün, Gelb, Blau, Weiß, Rot, Pack Of 5",
B001OMQK6Q,"SKS GERMANY AIRCHECKER (AV / SV) 2. Generation Druckluftprüfer für Fahrräder (hohe Messgenauigkeit, Ventilanschluss: AV & SV, digitale Anzeige, beleuchtetes Display, Druckablassknopf), Schwarz",
B001PILFVY,"Scotch Sekundenkleber, flüssig, 0,2 l (AD114), 4 Stück","9,01 €"
B001PMRTN8,Eucryl Zahnpulver Freshmint 50g,"6,46 €"
B001T8MTWO,Jason Organic Toothpaste Gel CoQ10 Healthy Mouth Tartar Control Anti-Cavity 170g,"12,62 €"
B001ULDAAU,"NCD Medical/Prestige Medical  Clinical I Veterinär-Stethoskop, lila","41,89 €"
B0026K6KME,"NCD Medical/Prestige Medical  Blutsperremanschette, tropisches Muster","12,79 €"
B0029XS6KW,"Beha Amprobe TL36A Sicherheits-Messleitungs-Set [Prüfspitze, Krokoklemmen - 4 mm-Stecker] Schwarz, Rot",
B002DW12NC,MDF® Queen Square neurologischer Reflexhammer mit zugespitztem Ende für Oberflächenreaktionen - Schwarz (MDF545-11),
B002DZRFIK,McNett Seal Cement for Wetsuits and other Neoprene Products (Black) - 4 oz.,
B002OW05KC,"Spectrum 33200 Plastiktütenhalter, Weiß","6,89 €"
B002P5W4RU,GELID Solutions GC-Extreme 3.5gr mit Werkzeug - Wärmeleitpaste für Kühlkörper | Maximale Wärmeleitfähigkeit |Einfache Anwendung,
B002WJHEHY,"NCD Medical/Prestige Medical Fluoridbeschichtete Verbandschere, 14 cm, Schwarz","9,75 €"
B002WJHEL0,"NCD Medical/Prestige Medical  Hüftclip, Königsblau","6,00 €"
B002WJHE7E,NCD Medical/Prestige Medical 607-BLK 7 1/2 inches Premium Fluoride Scissor,"11,70 €"
B00315EWC8,Spiderman 3D elektrische Kinder Zahnbürste aus USA,
B0033SHDSS,Milty Zerostat 3 Anti-Static,"65,00 €"
B0037LGBU2,"Oral-B Pulsar 3D White Advanced Vivid Soft Zahnbürste, 1 ea","7,77 €"
B0037MK954,"Kutzall Original Kugelnase Grat, 1/4"" Schaft (6,3 mm) - fein, Wolframkarbid-Beschichtung: 1/4"" (6,3 mm)","16,85 €"
B0037MOAQS,"Kutzall Original sphere Grates - fein, Wolframkarbid-Beschichtung - 1/8 (3,1 mm)","15,65 €"
B003A3VSOG,emmi-dent Aufsätze (E4),
B003CIP4GW,"Kreg PROTEC-KOTE Deckschrauben 2 ""Nr. 8 (PK 700)",
B003CYBF5K,"Weleda 9802 Kinder-Zahngel, 50ml",
B003F76A72,"Unterarm-Gurte zum Heben schwerer Gegenstände, orange, Modell L74995CN, L74995P",
B003O509PY,Portta Audio Converter Konverter Digital Coax Coaxial Optical Toslink zu Analog Audio Converter Konverter für DVD Player Speaker Earphone etc,"15,99 €"
B003V71R6A,Stormsure Klebelöhre 15g,"11,95 €"
B0043YHD4A,Spear Jackson & 230 mm (22.86 cm) backen Quick Release Schraubstock für Holzarbeiten,"94,49 €"
B00445SSDS,"3M Littmann Stethoskop Cardiology III Dual Frequency, Messing Edition",
B00445SSD8,"Littmann 3137CPR 3M Cardiology III Stethoskop, Kupfer-Edition",
B004460S1W,"3M Littmann 3138 Cardiology III Stethoskop, karibikblau",
B0046E705O,"BreakFree Waffenöl Synthetisches Break Free CLP 7, Transparent, 4-CLP-7-4","155,92 €"
B004769M8E,"Xlear Inc (Xclear), Kids Spry, Tooth Gel with Xylitol, Strawberry Banana, 2.0 fl oz (60 ml)","15,40 €"
B004C12Q46,3M Animal Care Vetbond Tissue Adhesive Strong Bond Reusable Applicator Tips,"29,66 €"
B004CI9NRM,"LAN Scout Junior-Tester VDV526-052 Klein Tools, gelb","50,68 €"
B004D936NM,"Pikster Interdental Brushes (40 Pack, Size 0 (Grey))","10,78 €"
B004EFXO28,Oral-B Advance Power DB4010 EU Elektrische Zahnbürste,"8,94 €"
B004HR5PJS,TEMO 5 Micron 5gram Diamant Polish Läpppaste Verbindung Spritze Feiner Polish,
B004I19XB4,"MDF® Acoustica luxuriöses, leichtes Zweikopf-Stethoskop - Pastellblau","26,69 €"
B004I1DTIM,"MDF Acoustica luxuriöses, leichtes Zweikopf-Stethoskop - Hellblau (MDF747XP-14)","26,79 €"
B004I1DT1O,MDF®  MDF747XP Acoustica Zweikopf-Stethoskop - Lila,"26,85 €"
B004I1G1LO,"MDF® Acoustica luxuriöses, leichtes Zweikopf-Stethoskop - Pastelllila","26,76 €"
B004M1BO3U,"Philips HX6511/50 Sonicare Schallzahnbürste, weiß","71,08 €"
B004QEZ2U4,"Littmann 3131BE 3M Cardiology III Stethoskop, Black-Edition, Schwarzer Schlauch",
B004S2GVSQ,"Vogue CE038 Bench Dosenöffner, 50,8 cm","88,50 €"
B004SKODTW,EZE Dope Spannlack 250 ml DELUXE,"19,11 €"
B004V3RALO,"3M Dual Lock - flexibler Druckverschluss SJ4570TB, 25mm x 3m, Transluzent (1-er Pack)","21,98 €"
B004Y960MU,"Professional Super Glue, 20 gram Tube",
B0050GWAVG,"BreakFree Waffenöl Synthetisches Precision Shooter, None, 7.5 ml, 4-CLP-PS",
B0050GW7KU,"BreakFree Waffenöl Synthetisches Break Free, 120 ML, Transparent, 4-CLP-4",
B00524H98U,"Carson Taschenlupe mit LED-Beleuchtung in der Vergrößerung 2,5x/4,5x/6x","10,57 €"
B00535HMQM,Dr. Mom Edelstahl LED Otoskop mit Koffer,
B0055E8620,"AmScope PS100E Biologie-Mikroskop-Objektträger-Set E für Zuhause, 100 Stück",
B005756516,"VELCRO Brand Extreme Outdoor Heavy Duty Klebeband | 3 m x 2,5 cm | hält 6,8 kg | Titan Industriestärke selbstklebende Rückseite Rollen | Stark witterungsbeständig für Ziegel, Beton (91365)","16,73 €"
B0057M1384,Velleman Elektronische Grille MK104 Bausatz 9 V,
B0057OC5WK,SainSmart 8-Kanal Relais Modul,"10,99 €"
B005A7U9ZY,Wasserwerk Gesamthärte Wasser Teststreifen (50 Streifen),"16,27 €"
B005AIQQEQ,"Mölnlycke Tubigrip F Natürlich, 10m, Elastischer Schlauchverband","26,77 €"
B005DJJGSK,DealMux 2 Pcs 12 Position Überdachte Barriere Schraubklemmenblock 600V 15A,
B005DNQX3C,"MG Chemicals 824 Isopropylalkohol Elektronikreiniger, 945ml Flasche","24,61 €"
B005EXZO9U,"3M Littmann 2176 Master Cardiology Stethoskop, Smoke-Edition, schwarz","243,68 €"
B005FU5HFI,"Pyle Digitale Manometer mit 11 Maßeinheiten, PDMM01",
B005HIJCB8,TP-Link TL-ANT24PT3 WLAN Adapterkabel 3m schwarz,
B005HO1Z58,THREE PACKS of Euthymol Original Toothpaste [Personal Care],
B005HOPRRK,"Uni-T 7720068 UT200 90-Serie Digitale Strommesszange, 400 A, rot/grau",
B005KD52SM,"Rubbermaid Commercial Products FG421288BLA Boden und Teppichkehrgerät 421288B der Baureihe Executive, aus verzinktem Stahl","69,23 €"
B005NHF94W,"Littmann 3148 3M Cardiology III Stethoskop, Himbeerroter Schlauch",
B005P52WPG,"VELCRO Brand Verbindungselemente in Industriestärke, extreme Wetterbedingungen im Freien, robust, hält bis zu 6,8 kg auf rauen Oberflächen, 10,2 x 5,1 cm Streifen, 2 Sets, Titan",
B005T8VHCS,"MG Chemicals 415-4L Eisenchlorid, Dunkelbraun",
B005UA2WNI,Imprint CumulusPRO Commercial Grade Standing Desk Anti-Fatigue Mat 24 in. x 36 in. x 3/4 in. Brown,"119,95 €"
B005UYVIXO,J-B Kwik Weld Professioneller Epoxidkleber,"68,99 €"
B0061OUGRQ,"Heathrow Scientific HD15994G Präparatakasten mit Korkeinlage für 100 Objektträger, ABS, 208 mm Länge x 175 mm Breite x 34 mm Höhe, Schwarz","14,98 €"
B0063LI3W2,MDF® Dual Head Zewikopf leichtes - Stethoskop - Blau-lichtdurchlässig (MDF747-IIC),"16,19 €"
B006IPH5H2,Audioengine D1 24 Bit Premium USB DAC und Kopfhörerverstärker,"199,00 €"
B006R9OTS2,"Loc-Line 78002 Kühlwasserschlauch-Montagezange, für 1/2 Zoll Kühlwasserschlauchsystem,","12,36 €"
B006TCLQ9M,"Glue Dots Doppelseitige Mini Klebepunkte, 21 Perforierte Bogen mit 252 Punkten, Permanent, Rund, 5 mm, Vielseitige Verwendung, DIY Basteln, Karten Gestalten und Verzieren","8,75 €"
B006Z6YWIO,10 PCS Silber Tone Metall Hintern Scharnier für Fenster Schrank,
B0070YPDDS,Primacare LED Penlight/Pupillenleuchte mit Pupillen-Maßstab,"9,49 €"
B00722PHSO,"Kühlschranktürschloss mit Vorhängeschloss, Schwarz","26,47 €"
B00756OF7Q,Fineline Applikatoren Kunststoff Fine Line W/leer Flasche 18 Gauge Twin pack-1.25 Unzen 2 kg,"12,23 €"
B0077B3L42,"Cranstein A-210 Schädel - Modell für Anatomieunterricht, 3-teilig","30,00 €"
B007DDGYF2,genericnew Elektromagnetische Strahlung Detektor EMF Meter Tester,
B007KDYOMU,TDS u. Temperaturmesser ATC PRO HM Digital (AP-1),"26,11 €"
B007PP26RI,"J-B Dichtungskitt, temperaturbeständiges Epoxidharz",
B007QAJUUS,sourcing map 50 Stück 3mm hohe Knopf 3 S 2 Position 1P2T SPDT vertikale Folie Schalter 0.5A,"6,55 €"
B007UONMJU,Bloccs – Langer wasserdichter Armprotektor für Gipsverbände (Kinder),"19,50 €"
B007WAKZGA,2x100 G. Dentiste Plus White Vitamin C & Xyitol Gum Toothpaste Made in Thailand by Dentiste,"24,13 €"
B007XRCUGK,Krokodilklemme Krokoklemme Bananenstecker Tastkopf Probe Zündkabel Kabel 90cm de,"2,22 €"
B007YBEHIO,SODIAL(R) Schwarze 20X Reparatur Brille-Lupe mit LED-Licht,
B007YV18O0,Cranstein A-111 Skelett-Modell lebensgroß 180cm mit Anatomieposter - Anatomie-Modell als Lernmodell oder Lehrmittel,"179,90 €"
B0080L9FHA,"Redmond Trading Company, Earthpaste, Amazingly Natural Toothpaste, Wintergreen, 4 oz (113 g)","16,47 €"
B00813HBBO,Tenflyer Sain Smart-L293D Motor-Antriebs-Schild f¨¹r Arduino Mega Duemilanove UNO R3 AVR ATMEL,
B00823JDIW,"tapecase 3/4–36–423–5 423–5 UHMW-Klebeband 3/10,2 cm X 36YDS","28,73 €"
B00837ZGRY,"Etekcity Digital Laser Infrarot Thermometer IR Pyrometer berührungslos Temperaturmessgerät Temperaturmesser, -50 bis +380°C, LCD Beleuchtung, Gelb/Schwarz, Lasergrip 774 (8380 old)",
B00843OUNI,2 PCS einzeln geschirmt 608Z Miniatur Rillenkugellager Kugellager,
B008H1EAOQ,"RIDGID 40043 micro CA-25 Hand-Inspektionskamera, Inspektionskamera, Boroskop, Endoskop, 17 mm Kamerakopf","99,90 €"
B008KHRLKW,BrushBuddies Lady Gaga featuring (geboren dieser Weg & Bad Romance) 00329-24 singen (in Englisch) Manual Zahnbürste,"24,57 €"
B008LTIYQE,sourcing map sourcing map 5 Pcs 3.5mm Jack to 3.5mm Audio Male Adapter Connectors Winkelstecker Eingänge,"8,09 €"
B008MIRQUE,"sugru Formbarer Kleber, Weiß, 3 Stück","8,99 €"
B008SOH2TM,Sourcingmap a12062900ux0478 Batterieclips,
B0092JSK1Q,"Festool Rollbrett SYS-Cart RB-SYS  (Rollen-Ø 100 mm, Tragfähigkeit 100 kg, Grundfläche 360 x 520 mm), 495020",
B009346RSS,"FiiO Taishan D03K Digital Analog Wandler mit optischem Toslink und Koaxial Eingang | Stero Cinch und 3,5mm Buchsen Ausgang","23,90 €"
B0093J2GWO,Spectra 360 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),
B0094GM004,"Notfall-Stopp-Knopf in Pilzform 1NO, 1NC, DPST, rot, AC 660 V 10 A",
B0096N8OWI,HM Digital PH-80 digitaler pH-Messer/Temperaturmesser,"62,95 €"
B00975PXHE,"Pipetten, transparent-weiß, Kunststoff, 100 Stück",
B0098PNZLO,"Shoreline Marine Kleckse, 3.7-Ounce, transparent",
B009DNE268,"Emmi-dent 6 Ultrasound Toothbrush Erwachsene Wiederaufladbare Schallzahnbürste blau, weiß Elektrische Zahnbürste – Akku, 1 Stück (S), 2 Stück ((S))",
B009ENG6TI,"sourcing map 5 Stück Clip UF-35B Ferritkerne zur Geräuschunterdrückung, zum Aufstecken, für 3,5 mm Kabel","7,99 €"
B009EU5ZNO,JB Weld tra50133-tex Kunststoff Haftvermittler Spritze,
B009G9F6Y6,"3M Littmann 37809 Soft-Ohroliven zum Aufstecken, klein, Schwarz set","18,99 €"
B009IILEVY,Transparent Flache Breite 42 mm Polyolefin 2: 1 halogenfrei Schrumpfschlauch 2 M de,"4,81 €"
B009YLNJ4A,AmScope PS25 Mikrospie Zoologie 25 Stück Lern Experiment Set Dauerpräparate Objektträger mit Holzkasten,"16,99 €"
B00A2G3JSM,"MDF® ProCardial® ERA® leichtes Kardiologie Zweikopf-Stethoskop mit umwandelbarem Bruststück für Erwachsene, Kinder, Neugeborene und Säuglinge - Alle Schwarz (MDF797X-BO)","106,91 €"
B00A2G3G7G,MDF® MD One - Premium Zweikopf-Stethoskop aus rostfreiem Stahl - Rosa (MDF777-01),"59,10 €"
B00ADEJVXK,Inkbird 220V ITC-100VH PID Temperaturregler Thermostat Omron Relais Ausgang mit K-Typ Thermoelement Temperaturfühler,"36,99 €"
B00APD16D2,"Extech Kabel-Prüfgerät und Tongenerator, 1 Stück, TG20","28,94 €"
B00AQKIEXY,FLUKE 323 ZANGENMULTIMETER AC TRMS,
B00AZF36R4,MDF® Babinski Telescoping 2.0 Neurological Reflex Hammer with built-in brush for cutaneous and superficial responses - Black,"36,70 €"
B00B28Z2AC,"FiberFix 857101004013 Reparatur-Wrap, schwarz, 857101004006","10,64 €"
B00B7SCZ9S,"Littmann 3152RBW 3M Cardiology III Stethoskop, Regenbogen-Edition",
B00B7SCWSC,"Littmann 3157SM 3M Cardiology III Stethoskop, Smoke-Edition, Schwarzer Schlauch",
B00B84DGDA,"EISCO Premium Quantitatives Spektroskop, 5 nm Genauigkeit",
B00BCH4WTA,"Chemical GuysProfessional Heavy Duty Sprayer, 946ml Leerflasche plus Sprühkopf","9,88 €"
B00BHLE6MO,"eisco Polypropylen Buchner Trichter, 11 cm",
B00BKVPU08,Nite Ize MicroLock S-Biner Mini Karabiner Schnapp Haken Schlüssel Ring Anhänger,
B00BXUQUBY,10 Stück Mini Schrank Schublade Hintern Scharnier,"2,99 €"
B00C66KT6Q,"Nielsen Products Ready Lifter 2 Personen Tragegurt, Transportgurt, Hebegurt für Gegenstände bis zu 260 kg, NP8500",
B00C7U17US,Prima Arta - Gallium 99.99% - 20g,
B00CAUFXZK,Möbel Gitterbett Bolt Allen Kopf Mit Barrel Nut 6Mm M6 x 100mm Zp ( 4er Pack ),"7,04 €"
B00CGV6TZG,Vktech 10Stk. 4x6cm Lochrasterplatte Lochrasterplatine Leiterplatte Streifenraster Platine PCB Board,
B00CHEZ250,MAKKA® 5X 1M Wasserdicht Digital Temperaturfühler Temperatur Sensor DS18b20,"12,99 €"
B00CKL70LO,"Tempir Körper-Temperatur-Thermometer, Hohe Genauigkeit Multi-Funktions Digitales Fieberthermometer Infrarot. Für Oberflächentemperaturen, Stirn, Körper Und Raum. Infrarot Für Baby Erwachsene Kind, Kein Kontakt. Ideal Für Basaltemperatur Lesungen. Aufzeichnungen 32 Zuletzt Temperaturen. Hochtemperaturalarm.",
B00CL6FDAS,Primacare Diagnose- Pupillenleuchte mit Pupillen - 6 Stück,"14,59 €"
B00CWQLV1M,4X Set Edelstahl Spannverschluss Kistenverschluss Kappenschloss 4mm 73mm Neu,
B00CY8ROAA,"A29 (12er-Set) 1 x 1 Zoll runde Eisen-Clavos-Ziernägel, handgeschmiedet, naturschwarzes Finish","12,06 €"
B00D0XJCV2,"Schneckengewindeschelle, Edelstahl, verstellbar 9 bis 16 mm, 20 Stück de","12,89 €"
B00DAITFOG,RADEX by Quarta-Rad RD1212 Advanced Strahlungsmelder/Geiger Zähler,
B00DCAIM28,"6 mm - 8 mm Schaft, CNC Stepper Motor Kupplung Kupplung für Encoder",
B00DMI62HM,"Etekcity Digital Laser Infrarot Thermometer IR Pyrometer berührungslos Temperaturmessgerät Temperaturmesser, -50 bis +380°C, LCD Beleuchtung, Gelb/Schwarz, Lasergrip 774 (8380 alt)",
B00DMI632G,"ETEKCITY Lasergrip 1080 Infrarot Thermometer Laser-Pyrometer, -50 bis 550°C, 2 Jahre Garantie, Blaue Display-Beleuchtung, °C/ °F Umschaltung",
B00DW9JMGO,"SHAVE FACTORY Behälter für Einweg-Rasierklingen, 100 g","8,84 €"
B00DYKPUTY,Paket von 5 Gramm 50 DRY & Dry Packungen mit Kieselgel desecantes Luftentfeuchter 100 Pack weiß,"66,91 €"
B00E0NXTJW,SunFouder 2 pcs Ultrasonic Module HC-SR04 Distance Sensor Ultraschall-Abstandssensor for Arduino UNO MEGA R3 Mega2560 Duemilanove Nano Robot XBee ZigBee,
