userId,itemId,rate,date
AGJ3KV27XPLX353ZWS5MFSQKXM5Q,B0083R1FME,5.0,2019-08-22
AEJFK3DE5QSBU2MMWNSUEHCW5IYA,B00EME5KZ0,5.0,2019-04-06
AGZ4SS6DARQHJIR4MRL2BAITEOXA,B005V9UYY2,5.0,2018-08-05
AEMBFEAZI2232QXZLXBBQ6UN62UA,B001KZ3NOO,5.0,2019-08-06
AFQ4EQS7QMO5TO55WBRUWRITJLNQ,B0006O1ICY,1.0,2020-06-23
AHHLFVZG3Q4CCRK6WJQRD6QDJIVA,B00M1OPULW,5.0,2018-02-24
AFNVS2I6GS76EYMDMN2GFC4CRWNA,B00NW5LWHA,3.0,2020-07-09
AH4PURBDF46A7YJU4D4KV2ZZCOGQ,B00UNB6ODS,5.0,2018-03-29
AE3AVB5KZYJEFBBCLIGWP7LTRPCA,B0013BKDO8,5.0,2019-02-06
AFRUHEC6ETO6JF6KUGWWVAV5DEUQ,B001PUVVFM,4.0,2020-05-23
AHR46YC64TTV6VVEUQFOYZASCMCQ,B00114Q5NU,5.0,2018-02-07
AGIDHTHANJDXQ2GRL7KMA6XNLIFQ,B00LPSD346,1.0,2019-04-29
AGPV6UBWQB5KSLBARWOCWEBDLR2A,B009ENG6TI,4.0,2018-10-25
AGVFLRGLFKOMAJRK3ZYCVCPMXBPA,B000ILG0TQ,2.0,2020-08-16
AE3JYHCJNA6RTYWPDK2YX4WEGCXA,B00W4YHLWK,5.0,2016-11-30
AFEJ7NNTZVY6KMZR4GVT5UYVPBFQ,B01633H2F8,5.0,2018-11-12
AGGHR4YLZ6DXWFSDTFYGL7R4XSMA,B0013CIKT2,5.0,2017-10-11
AFLINK6JO5QG342HBZOACQJQ4KNQ,B002Y4ZG7W,3.0,2020-07-23
AFKZGGORTSQIC5BOENMDDVEE6MKA,B0000ZLMJI,4.0,2020-07-30
AHKJE5ZEX5UJC2WB23B5I7K6ZWMA,B00169YR4E,5.0,2020-06-30
AH6MEONL3SROL45JVX7LJSPUCPHQ,B006P3IRXS,5.0,2019-04-15
AGU7DF2AQW2GWUKSUJXUZVSEHJKA,B0000224MY,5.0,2019-04-14
AG5URQ5ABLBSYKB3IVEAVN4BZUYA,B002P39I8U,1.0,2019-02-12
AGYH3HUH65JFHFRBNPJGDW6CCVMA,B002WJHEJ2,5.0,2016-12-31
AF5FFALHC37IGCL7WSQADIEY77SQ,B002DW12NC,4.0,2016-03-09
AHKV4W6ZGBH7ZVNDN2NDVDNNPBPA,B002PMSSC8,1.0,2017-11-07
AHWGPXHGJ7DQ2ARBWRO4U6HVN53Q,B000VK5VM6,5.0,2017-04-07
AHHBVVKZIOJVYHIOFPRO4TJ2T6PQ,B0051IBDKW,4.0,2017-08-22
AESRHOKIP34ULILW5D6UIIYTEAIA,B0000VM44Y,5.0,2017-01-27
AFIARZUZ5PAGD2WHZVXBTVHPPROA,B00TDBVRZO,5.0,2016-09-03
AEW7XJ2G4OG7BFR7NQGBPFEBRS6Q,B00ZQC6W1I,4.0,2019-11-20
AH4YPSJYFVTCHLNOREROLJBCJ4ZA,B00027GRJO,1.0,2018-03-27
AE6E7E4ZDJSCNO5PL24CQDNQFTIQ,B0013BKDO8,3.0,2017-12-01
AFGB5LJ5EU2EFGXQZULG4BZUXVHA,B01GVTP91I,5.0,2019-08-15
AGUJ6KGWFY5XFK3VLAJ4OJMTD2OQ,B001AO9IRG,5.0,2019-05-04
AE6V53CP5DO6EFOETM7AZNCHIWXQ,B00IF6YJAS,5.0,2017-10-07
AEOL4EMJJDUTBL5OFYUUIFK37KUA,B003HKHX3M,5.0,2019-04-05
AHQWXLXSSMTYNXCG2MMBGJPO2OFQ,B007V5J89G,5.0,2019-11-12
AFU6HNV2WR6FCOQILL3AQKS2VKHA,B008S0KNZG,5.0,2019-08-25
AH6F7V4GMTBD6QWRB22DGJXGWIDQ,B007Y7IFA4,1.0,2019-09-27
AE5WO6SJIMLFQHO6UIAXEMVEA3FQ,B00J8FJQGW,5.0,2016-03-09
AFJ4DLI22JXDKHRZTZC4QDMXZXFA,B011EFY014,3.0,2017-12-26
AHBDK77BHB72FPS3RSGUN7LP3ALA,B007GT7U8I,5.0,2018-02-22
AGJXOJ74G3UCEEGVUR7G5SWL5XSQ,B00QQZSPEQ,5.0,2018-02-10
AG4MZIK6ZI3FG3JND2HT6TP4TXUA,B000BN7DLU,5.0,2019-04-10
AEQ6YIVV6H7GBC6HG66WZU5H7W3Q,B00E5I16BK,4.0,2019-10-06
AEGHHIPC3KSU63IY526LRRQSBVBQ,B000EJ332O,5.0,2019-06-02
AFPS7T5XCNLLVSMYEIADVQEQQSPA,B00R1FYLWU,5.0,2020-07-18
AHWU5TVGAJVPTIGFTU3E37YFW77Q,B00EME5KZ0,5.0,2017-05-24
AFTZVFTAN4VLNSHWZFURU4VH4EDA,B000IG7Z7C,5.0,2020-02-06
AEQLW3FSRV7DJFNO7OA3CLBK7JRQ,B00004Z2HR,5.0,2018-09-26
AGZHUUI4BUJLI2B3ZQSJHNUPEV5A,B004IEAMQQ,5.0,2017-05-02
AHI5BYQAC3ZJ7TPXTWF6HWNLXJGQ,B00HVA0BL0,2.0,2015-12-14
AE6RDFK6M2FZBFOZDRRED7WW45VA,B000VK5VM6,5.0,2019-04-19
AG3QJH5RR6B2MF5BTGT353UX4FUA,B01CG2HI0E,5.0,2019-02-13
AHGKHR4RYV5MZPQM3KJPFAT4LJQQ,B0000DD0VA,5.0,2014-09-06
AFQFZHYCBM2REP7SEBKEICBPZMAQ,B0179JTVVS,5.0,2019-09-23
AFVDGGKTTNV5KYZZ66JQ7MQDNDUA,B000TG9ZKG,5.0,2018-04-18
AF5G7WLKEW4H2QMKWLS7KXLXQ5MA,B00IDBZ1A2,5.0,2017-08-09
AHJ7SF7E77ZMNDZYSZL4UCNQSBTA,B009AXV782,5.0,2018-11-01
AFKXZRECERUYYGIDE6LQKFKIOUMQ,B00AWS3QV0,5.0,2018-11-27
AEZ2QOJT4XIROWJQ7APVR622SN4Q,B018WWT8RI,1.0,2019-04-24
AGJXPUNXORATHXOPAYU4BUMZ3IGA,B01GIG64HM,5.0,2020-05-06
AEI3RPNXDBZLMEAPB4NVU3PQSIKQ,B01E0ZAMM6,5.0,2019-09-17
AEW5SHCFY3OB4ZRZ4TPDQQVYASOA,B00004RHAO,5.0,2018-12-07
AFN5FUMVQXOVSBESVYRINTRZNW7Q,B0051IBBUE,5.0,2019-08-25
AHYQNJV4WJLECYY6QJAGLC3YTMVQ,B000VK5VM6,5.0,2015-05-25
AEHRCHWJ2ODWPABI6C44NXMGAO4A,B000BOB18A,3.0,2017-02-18
AEUHFJ7EUSKXZLVBPXC4N64OHW6Q,B004I19XB4,5.0,2017-05-30
AETPHFRKA775YCWHM3KWW6RM2EHA,B000B4GTX2,5.0,2018-06-18
AFKLSAQZGYJFFY7LNJDIN7QU5H5A,B00RMR1X82,5.0,2018-10-18
AH6KMS4IU7PIVDTOZFZWBCD5RTQQ,B001DC9USC,1.0,2018-05-03
AGNHHB2OMZ7AZXIAMFOZVTHOALQA,B0014C09XG,5.0,2017-10-05
AEVBAFW4GKUZAS7OQPBAUDHFFM3A,B00IF6YJAS,1.0,2019-11-13
AEILVB6IMU4N6QP6TFKDVK7IZLCQ,B0185FK5SI,5.0,2018-04-14
AG3YA45LOM4AG4MW4ZGARPHUGU3A,B00I3JZBWW,5.0,2016-12-05
AHQMRWWJLZSPSJHRHOV4QR472YOA,B01GVTP91I,5.0,2019-10-25
AEIJ2GU6XZIHYR4QZJRIBUQNQW6A,B00B28Z2AC,5.0,2019-10-10
AE2ERUSQGHBCIRJQUX46TWEUXECQ,B003JU0Q66,1.0,2019-04-01
AEJU6K6KZYTRRWDK5WUQYLVKAH4A,B0064OFP88,5.0,2018-09-10
AH6RKMKUI67XHU6M373EM4BVX2EQ,B00N2WGUPW,5.0,2019-12-09
AEMZVWJN7K4DSU4XEEZB7R7EBBXQ,B003V71R6A,5.0,2017-09-03
AG45X7CFSDRLAUSIIBZMOE7GZA7A,B00M1RC0YY,5.0,2018-04-14
AGDOPZLQQY6NIL4VSPZFWOLR436Q,B000VK5VM6,5.0,2013-09-22
AG77EIJ3TSDWXGPUJLQXOW6HWGJA,B000HBM80M,4.0,2014-08-03
AEDUSF4ZGXY55HIGJ2I2J7D2DUHQ,B00DZOXEH4,5.0,2020-02-09
AGRMOUGI6JOQTH3XJ26CWIFAOYMQ,B00EME5KZ0,5.0,2020-08-06
AGWYR5T7D5VKVHQMLDVFQWZDY6CA,B004AJVC7M,5.0,2019-08-15
AE6BLBAGLEULPLI6QBIXA7ZNNBQA,B000VDAE0C,5.0,2019-09-12
AEYPVFMW5VH5ZQBDSYSMPFFW2E5Q,B00KOOF5MK,4.0,2019-07-11
AHMYKSQBFOA7TT7GAHKQ2L24WLVQ,B006TCLQ9M,5.0,2019-11-20
AERPGEAVX2T25YNJCKHYDHRZABKA,B0000DD0VA,5.0,2016-05-16
AFM6RJP37H4VWDX66YDXHKOI5FCQ,B00CMIIZ0U,5.0,2020-08-24
AEGGUJROGXRWGI6KXHNBBWRG3KKQ,B00QQZSPEQ,1.0,2017-03-27
AHIW5FRHA4F3R7QL5LL4B75F5FKA,B000BN7DLU,5.0,2019-02-08
AHOI4K7T2MQCBDMP6Q4F2BYVIB7A,B003CIP4GW,5.0,2017-08-28
AG46CLMV5K7YXOQCCB5VGQGFM3BQ,B000BQSG0E,5.0,2017-12-03
AGWGKN3P22NF5RFVKTIS6BQKMLUQ,B00K504M8G,5.0,2019-12-06
AEHJECCBMUMTCB2W5PYXRDWM4A6A,B00095VINE,5.0,2015-01-16
AFZRMNDKWHI6K4MKWSUMTU7S7NAQ,B000I1BWVW,5.0,2019-12-26
AGVCIL5A4C3RXIX5NSHO5DDSJDVQ,B01DVFS8NG,5.0,2020-02-23
AFOTJU5HG5U22FSKL5N2VLHZSLDA,B000LF42NK,5.0,2019-11-30
AER6E3I5UKJMGXZJLJXYJDJKLCKA,B004J173HY,5.0,2019-04-25
AHVDWSP4Z6CL5QZMJIBDVFYODTKA,B01FOC6ADE,5.0,2017-04-11
AH22AHIMTWUG7AMBIFQW36MY2UHQ,B000HMOJY4,5.0,2019-05-03
AEHFJDDIKVYAUE5NQYPPWGPGS3PQ,B000H0P9NQ,4.0,2018-08-15
AEEM3IGXCHGVAGJ5J6AAC44ZFLHQ,B007QAJUUS,3.0,2019-06-24
AHLSWV3ALMJKEXCWY6PNR2GWQQQA,B00ES3INNQ,4.0,2019-07-27
AFLY2KHE657ATOQKSAMH5V5ARJCQ,B00E0NXTJW,5.0,2016-10-31
AHKLMQSTXBBQJCX3GGFJP3LX2AXA,B01HDY0TIS,5.0,2018-08-21
AFDDWZIE4NXSFIEM5GGOKHS72UOA,B00ARLFMSM,4.0,2019-08-08
AEMHCYYB5JCX27BHUJZFIE6P2DDA,B0011G20QY,5.0,2018-08-17
AGWWCPTE7RWDCBAR6WLFCMEANZSA,B003XFR75K,5.0,2017-12-04
AFCXXHKRPMK3Y46U5OWXHJX43INA,B01GVTP91I,5.0,2020-06-05
AH4ASBTT4EVYYF4X5CBTRXYLXYWQ,B00CBIF9K0,5.0,2019-08-15
AGCFJEOK3BZBZE3DGAYYW77E6Z6A,B000NV6YN8,5.0,2016-07-30
AHBOQI4JJAQB4J252J3HD7ON74DA,B008S0KNZG,3.0,2019-08-10
AFDJYA7U7U3UUSCB6EYTIRQGKQXA,B00I5HRJ9U,1.0,2019-11-22
AF6BKTP2JYHPJTPA7HXBR36D7WOQ,B0077TDLNA,5.0,2020-08-18
AENRO5IY74IOUTHJWPHMOUSRUEDA,B0077TDLNA,1.0,2018-05-07
AE3B6LIATKCOEF3TF7BGBC74RBOA,B002PMSSC8,1.0,2020-05-14
AG5OYBNQSXOSHNBTGG4KKF2NGSRA,B0044FSXU6,4.0,2019-01-19
AHJ3RLEREFDCBHPMZ225K2SMH2FQ,B007QAJUUS,5.0,2019-07-29
AF6442G4ERYIWHCLWNHDLVUUTQIA,B0081TJJDG,1.0,2020-09-15
AESV33LKD3AHW5KDDEKMMXQJJHIA,B005V9UYY2,5.0,2016-06-11
AGTZMV4WYKWX3MCT3MDU35WCP34Q,B0040ZEXHM,5.0,2020-10-05
AHHG35Q2BQQASR5XG6TUUQVS3A2A,B0009PRFYU,5.0,2019-08-11
AHKGKGR4FOEWOHANDXI4IBTBVGDA,B018ITTFDM,5.0,2018-01-06
AHNA3SE7LC23CFQJ4NKW2HOVHAWQ,B000ILG0TQ,3.0,2018-03-02
AFRCXJKAKSQL23G6LUUFJ7MNVPLA,B0006O1ICY,5.0,2019-06-10
AFN7CT6NNRQZCBNH6PHUKITJ7JGQ,B000IJYRK2,5.0,2018-06-29
AF6RS55ZPCWDZNYUZBUZBTIY77TA,B00ES3INNQ,5.0,2020-08-02
AENQX4TLIV4KHUP3S53E2HKGYQCQ,B01GVSC55C,4.0,2017-09-21
AELPRSSAGWKIZLRGPOSUDMVEP6XA,B00MAN00UU,5.0,2019-05-08
AE2JRYCMU7HVWB5CKVV36PAEONIA,B003NRF052,5.0,2016-10-11
AGZWPZTBVU7J2KMOFFPPYPB7IB3A,B001M5C87K,4.0,2018-06-03
AG2HJAGRR4OJ5BBWQAPKCOSIZ3OA,B0008IVYYA,5.0,2019-04-09
AHIODMMQD42H2C4EJFAJEC4RSDFQ,B00MN5X304,5.0,2019-09-26
AF7AL7TAQ7P3AQQVO443TIYIKDUQ,B0070YPDDS,5.0,2019-04-16
AFUWHYB5AYHYR5RMMIJVLPLG2ERA,B000A2B0IO,3.0,2017-07-19
AFIJPQONYK3X6TUMQ7O76IXK27RQ,B00W4YHLWK,5.0,2013-10-06
AEMBSJUQJLN42ZJ5AXQGFZETAJHQ,B002RZC8WE,5.0,2020-08-15
AFR6LVQBSQWRZIHU2X3RPN42UGFQ,B005Q5LXY6,5.0,2020-09-17
AGNQF63ETO5WJZHMYKOIA77KVQ2A,B003ICY2H4,5.0,2020-06-21
AG5JRCAU7WAWY3SFF7MOSCVONVHA,B00I53B2TC,5.0,2018-03-21
AE3ANCFHOLK2AJMII7XIHSOOKTNA,B00004YYD2,4.0,2018-01-16
AEXXTFNTKSW4H6PUAVDKIWCLWCUA,B0064OFP88,5.0,2020-04-20
AECGEWXNOIBSLY2CAOZKAVJLCNCA,B00KNNSKV0,2.0,2019-05-03
AEJ2QKGNFLKQII3RQXVW6D5XWT4Q,B0051IB63Q,4.0,2019-10-13
AGICNFNGV6YSEX54LISY5ARS3IAA,B00XBLLG5S,5.0,2020-07-02
AFJULQJVXAFA47C4E5JNBFTEAJ2A,B00TZW05TU,2.0,2020-07-07
AFIQUKWSEQBAGRNBB5TYASXF3LNQ,B007KM0CWC,5.0,2015-01-17
AF5USKFFLGDTL26IOCZ42NTVZYCQ,B0166FFCCS,5.0,2018-11-14
AHH3NKVN5IQHGACNT7OEYDL4XXNQ,B007OXK1AK,5.0,2019-05-03
AGLFFMGUPLABAFWCQOBVTGS5K3CA,B0185P4MVO,5.0,2020-03-07
AF7VXH7EJQKOK3AD72XAJYIBTHGA,B00I5HRG02,4.0,2020-06-12
AFXK32S6MAXN6Q5UOQNZZ6W3KX5Q,B001VXY8CG,5.0,2019-06-07
AFRHNGQNNH7DX3EKJN4DRREPC3AA,B0001EJIXK,5.0,2017-08-24
AF25YSGEDCMW2EH4DVLOHDYQOVIA,B00KNNSKV0,5.0,2019-12-18
AHN2QTVNVPEJJXVL6AATCFSFZYZA,B0013BKDO8,5.0,2020-09-26
AE4KNXLV5I2CA3RVFOC44NFDS2IQ,B000BQSG0E,5.0,2019-05-07
AHRKAXWO7DLTTAXLJD7IMOYGVESA,B010SLSK48,5.0,2017-08-28
AGVTDWUQLENKX4DXASK67IHH5CQA,B00XL2Y8L6,5.0,2015-12-17
AGWHVZPRZX5MBNLSS72RLD5EV6YQ,B006UKICJA,4.0,2019-05-02
AE3BPKAQ3NMMMU7ZWO4ZUDWMPC3A,B002PMSSC8,5.0,2018-04-13
AF4PPAF3CWFW3G2WYRFLHK3DNQIA,B000TG9ZKG,3.0,2016-07-15
AHEJVAOZDXCZ2XQUHTUOVEXN5LCQ,B018ZERJZ6,5.0,2018-11-25
AHRVZOJWMGJ5ESPUOLTYMSSTP34A,B00042K694,5.0,2020-09-14
AH76PNY5AMLGHBEJ4JT3P3PZYQOA,B00UNB6ODS,4.0,2018-10-30
AH3UMNHHGZOAYBMSNNECWCWW7KIQ,B0079SM1LW,5.0,2019-07-18
AGBAFEI53TI3RXE5MKPXI5YP4POA,B0015TLB2G,5.0,2020-05-26
AHEYOFIXPP3QXYSNM6OROFHRIQOA,B003XFR75K,5.0,2018-11-24
AFFHK4WMHA77DWRX4MYX2PN4M3TQ,B00R1FYLWU,5.0,2019-09-28
AF3YAHQUDEJYQYVUN7BFDFSV364Q,B00EME5KZ0,5.0,2019-08-11
AGF5R54RNKCFCXDPVQEIAJDZPYAQ,B001CCINMW,3.0,2020-08-30
AG7YBWMZXWEZXAY37GQ7XZEJNJDA,B002BYOG30,3.0,2018-12-23
AEG3CXYDZY2GY6P4YZUUH7KOMYKQ,B00KC0JLCG,1.0,2020-05-12
AGHICMYSJMBXRB6SRUJHCJJPEW4Q,B0077TDLNA,5.0,2019-01-03
AF7N4G5MC3XSIKS626BTRMXDDGUQ,B00M1RC0YY,5.0,2018-05-18
AHXKXUYWSP3GCT6BWAFGLGUDS3DQ,B0021UMTZQ,5.0,2017-04-06
AE7EEQ6H3NFIS7LVSCQPWJPV2BUQ,B00EE6GHU8,5.0,2016-04-06
AFSYMM436JZLNQHATXXWQVCMBALA,B003ICY2H4,3.0,2019-03-12
AGQDBQUO3LHRVVBDTGZ254TI36IQ,B000OVHW24,5.0,2019-05-30
AGWPPSG2APXHEQKXK7H4FJLYVYOQ,B0198PJVBQ,5.0,2020-09-15
AEHLZ5O56BWV5LGX6CN4HNMV7CZQ,B000OLCD9Q,3.0,2020-06-18
AG5LDL7IZBTQWB4JCG6DUM7ZG66A,B000KE4PBQ,5.0,2019-07-07
AEOCYYILU33XTWUX4D5TFCEMZA3A,B001C009GW,4.0,2015-11-15
AEBQKRYFY34BB4ZQPHLYLHWZJJKA,B009ENG6TI,5.0,2018-01-17
AFK6Y6Y3ZPVPIGS357A7Q5THQVPQ,B0000YHN9W,4.0,2020-06-23
AESQVH2C6ZOAYAAO4HWVF7Q3K6AQ,B009ENG6TI,5.0,2017-04-24
AE3LNXSAKZPFIUNMTY66BF3L5HVQ,B0013E2AQY,5.0,2020-06-19
AECXI3CDSULI6LM4ZWUAKJYRFIUQ,B000VK5VM6,5.0,2019-03-13
AHXYY3L3N6AS7W5AS7TPH5PIYWKA,B01GL143FY,5.0,2017-04-02
AFV5E5JU24JG5ADPWEEHRMRGQFNA,B005Z4QWIK,3.0,2018-06-14
AF7LIL4BV3J7BCNYEAPTXB7ZZEPA,B00VZ3QHQM,4.0,2019-08-08
AG5HPYZQADPFMYKJM7VCP5DYZZZQ,B00EME5KZ0,5.0,2017-06-08
AGM42TDDI4I67H5LNWSBD3JVGANQ,B000E5RB5S,5.0,2017-01-26
AGRL2BIK2COIVD3ENXRDEALJL2EA,B018630J80,5.0,2020-03-07
AEEBKX3FMITU6HMVACEKSDSAHVUA,B00M1RC0YY,5.0,2017-12-10
AHJ6QOK4W24K5ZSOSROVMRHV7ZYA,B00P1RU8PY,4.0,2018-09-15
AHHSMC5O3RQSLFMIY6XOZWONLCPQ,B018ITTFDM,5.0,2020-10-07
AFAMT6QFHJNGZY6U3OSPPKXXZTYA,B01DM0E7BM,5.0,2019-10-18
AEM4HL3BRGFS2JEIXMJTUSXZ5DFA,B00UWVYA30,5.0,2017-07-18
AFV2H5YQGFQK66PRWGOVFQ375DNA,B00E5I16BK,5.0,2017-03-05
AHLS5QEOS65KY52H236TJLM73NCQ,B00DYL38O2,4.0,2017-04-22
AGKODENYBFHSY26O7EVSYBQFDLWQ,B005TE3C1G,5.0,2019-07-26
AFU4N6XN7UOKUZC3M52LWRZORYXA,B0051IBBUE,5.0,2019-04-23
AHESAQQ2MBPK3QVUVMZXDXKWNIQA,B00QQZSPEQ,2.0,2017-05-03
AFCOIXBG76CVWQHCH2WOT4SBPKMQ,B018ZERJZ6,5.0,2020-08-15
AHEHNJOBHMYMCZ74CSTPS6T7WBCA,B001C009GW,5.0,2018-06-17
AGTQOM7EUNQU6P6NIOQNYGLJWX2Q,B000SBLM1C,5.0,2016-02-27
AGHP2CI67YBVAOYTJLK2AR4PEGQQ,B000TG9ZKG,5.0,2014-12-30
AHOO4B7A3XBRMSS4OT52H5Y444ZA,B003NRF052,5.0,2018-08-20
AGOMCY6QVRCR43JEJIF7QEHIFZEQ,B00BEDW76W,5.0,2020-01-15
AFBPBLMCMEKWKU2XHPZPXPPXW2IQ,B00DFTLLOM,5.0,2018-11-24
AEIZPYRD66J5FOWR5HCTO7B7F3BQ,B00027GRJO,5.0,2018-09-19
AECZJZ5KPHNUUVQTR5NFAC36CDPA,B0013A6HJO,5.0,2017-01-19
AGY74EXN2DDSO5HLPZMMQH67NX6A,B00KRHF8E4,3.0,2016-11-10
AFEFKX3S5BNZTIOG2TP6UH4N3IOA,B0042SWOHI,5.0,2018-09-05
