itemId,title,price
B000051WTW,Senco 06A125P DuraSpin Número 6 por 1-1/4 pulgadas para pared de yeso a madera (1.000 por caja),
B000067S12,"FastCap 3HAND5 Sistema de soporte de mano de 57 a 144 pulgadas, paquete de 2","$2,364.89"
B00006IC2O,"Velcro  90277BMXN Cinta Sujetadora con Adhesivo de 4.5m x 1.9 cm, 1 juego, blanco",$531.41
B00006WNQS,"Conair Opti-Clean Adulto cepillo de dientes oscilante Blanco - Cepillo de dientes eléctrico (Batería, AA, Níquel-metal hidruro (NiMH), 230 g, 1 pieza(s), 2 pieza(s))",$451.62
B000087KUA,"3M Scotch cinta adhesiva de embalaje de 4.77 cm x 20.32 m, 6 rollos",
B000093L55,"Scotch Commercial Grade Shipping Tape, 2 Rolls of Tape, 1 Dispenser (3750-2-ST)",$447.56
B0000CBIFC,"Frost King R338H Cinta de espuma de caucho esponjosa 3/16 pulgadas, color negro, 3/4"" W, 5/16"" T, 10 ft L, Negro",$128.76
B0000DD0VA,Grizzly G9849 Combo de Calibrador de Esfera con Base Magnética - President's Special,"$3,110.00"
B0000DD1D2,"Steelex D2581 Swivel Heavy Duty Industrial Wheel, 8-Inch","$1,306.20"
B0000DD5H0,"Kreg SML-F125-100 Pija Zinc Cuerda Fina 1, 1/4"", 100 Piezas",
B0000DD5EN,"Gorilla Original - Pegamento de poliuretano impermeable, botella de 2 onzas, color café (paquete de 1)",
B0000DD5H1,"Kreg SML-C125-100 Pija Zinc Cuerda Estándar 1, 1/4"", 100 Piezas",$224.42
B0000YHN9W,Extech 480172 Distribuidor de línea CA,
B0001GAYRC,4 oz Original Gorilla Glue,
B0001N4700,Rubbermaid Commercial Products FG335100BRN 7 1/8-Gallon Brown Undivided Bus/Utility Box,
B00020JO9Q,"Fastcap 3HANDCPACK FC-98000 tornillos de hormigón, Multicolor","$12,917.00"
B00022749Q,"ShoulderDolly Lifting Straps, LD1000, Black, Lifts up to 360 kg, 2 One-Size-Fits -All Harnesses + 1 Middle Strap",$999.00
B000234ITO,"Torin - Gato hidráulico Tipo Botella (50 toneladas), Rojo, 50 Ton","$3,924.27"
B00027CCCU,"ARM & HAMMER Spinbrush Pro Series Ultra White Toothbrush, Medium 1 ea",$214.17
B0002APRLA,"Lee's Convalescent Home/Specimen Container, Small",
B0002AYZUO,Aroma Housewares 60-Cup (Cooked) (30-Cup UNCOOKED) Commercial Rice Cooker (ARC-1033E),"$3,280.68"
B0002FUOR2,Shop-Vac 9064900 2-1/2-to-1-1/2-Inch Conversion Unit,
B0002KRABU,SE TL10 Test Leads With Alligator Clips,$150.75
B0002Q8TPU,"DEWALT DCS16250 2-1/2-Inch by 16 Gauge Finish Nail (2,500 per Box)",$388.63
B0002Q8TP0,"DEWALT DCS16200 - Clavo de acabado de calibre 16 (2,500 por caja)",$302.36
B0002Q8TKU,"DEWALT DCA16200 Clavo 2 Pulgadas Angulo 20 Grados Calibre 16, 2500 Clavos",
B0002Q8TNM,"DEWALT - Clavos con acabado de 1-1/2 pulgadas, 16 GA, 2500 unidades (DCS16150)",$226.56
B0002QZ4XK,"Kreg SML-C125-500 - Tornillos de agujero de bolsillo grueso con cabezal de arandela (1-1/4 pulgadas, 500 unidades)",$515.26
B0002T6L5M,"HM Digital TDS-4 Medidor de Prueba con tamaño de Bolsillo sin termómetro Digital Rango de medición 0-9990 ppm Rango de resolución 1 ppm, +/- 2% Precisión en Lectura.",$467.21
B0002YWNLS,"Eagle F-15 HDPE 10 in Poly Funnel for Metal Type I Safety Cans, 4 in Height, 8 in Width, 9 in Length",$370.23
B0002ZWKQK,"Rubbermaid Commercial FG263200RED Brute Heavy-Duty Waste/Utility Container (Vented, 32-gallon, Red)",$799.00
B00042KJQ4,Hi-Lift Orb Off Road Base,"$1,539.00"
B00062N47S,Prestige 5.5 inch Nurses Utility Scissors with Teal Green Handles,
B000660IJ6,"3M 30NF Fastbond Contact Adhesive, Neutral 1 Qt. Bottle (Pack of 1)",
B0006HX1HG,"Duck Brand EZ Start cinta de embalaje con dispensador reutilizable, 1.88 pulgadas x 30 yardas, transparente (393192), Transparente, 22.2 Yards/Roll (Single + Dispenser)",$126.41
B0006IX85K,"Camco 22763 TastePURE Drinking Water Hose (1/2""ID x 4') - Lead Free",$193.86
B0006J3DOA,"Brown & Sharpe 599-792-20 Audible Edge Finder, 3/8"" Shank x 0.200"" Head Diameter",$459.95
B0006O1ICY,"J-B Weld 8276 KwikWeld - Epoxi reforzado de acero (montaje rápido, color gris oscuro",$166.85
B0006O1ICE,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,$564.62
B0006OLG9Y,"EnviroCare - Bolsas de Polvo para aspiradora Panasonic Tipo 3, U-6-9, Color Blanco",$284.42
B00070FYZE,Wedge-It - The Ultimate Door Stop - Black by Wedge-It,$661.00
B0007TYCA8,Gorilla Gripper 44010 Panel Carrier,
B0009N5SG4,"Pato marca estándar Grade cinta de embalar, Rollo individual, Clear/Standard",$174.45
B0009V1WXY,"Master Lock 3060DAT Cinturón de Amarre de 3.6 Metros por 2.54 cm, Paquete de 2",$299.00
B0009WG61Q,"Crawford 1843B Organizador para tablero de clavijas, 43 piezas",$357.66
B0009WG61G,LeHigh Crawford 1832A - Juego de ganchos de bloqueo de 32 piezas,$154.17
B0009WG634,"Lehigh PT16 - Bandeja para Herramientas y Piezas, Color Azul",$728.15
B000B4GU0Y,"Hillman Group 829720 tuerca de seguridad de acero inoxidable con inserción de nailon de 1/4 por 20 pulgadas, paquete de 50, individual",$231.89
B000BD8N0A,"Stanley National Hardware 3214BC 1-1/2"" Zinc Plated Fixed Double Pulley",
B000BN33FA,"Kreg SML-C150-100 Pija Zinc Cuerda Estándar 1, 1/2"", 100 Piezas",
B000BN9IH2,"Kreg SML-C2-250 Pocket Screws 2-Inch, 8 Coarse, Washer Head, 250 Count",
B000BO59M4,"Duck Brand 300877 Professional Grade Electrical Tape, 3/4-Inch by 66 Feet, Single Roll, White",$175.10
B000BO9CJ0,"Anderson Metals Brass Pipe Fitting, Adapter, 1/8"" Male Pipe x 1/8"" Female Pipe",$103.08
B000BOB18A,"3M cinta reflectante, 2.5 x 91.4 cm, rojo",
B000BPK76G,"Anderson Metals Brass Tube Fitting, Half-Union, 3/8"" Flare x 1/8"" Male Pipe",$185.77
B000BQ85NC,"Anderson Metals Brass Hose Fitting, 90 Degree Elbow, 3/8"" Barb x 1/2"" Male Pipe",
B000BQWOC0,"M-D Building Products 71480 1/2-Inch by 20-Feet Backer Rod, Gray",$185.77
B000BQY9XW,"Anderson Metals 56122 Brass Pipe Fitting, Hex Nipple, 1/2"" x 1/2"" NPT Male Pipe",
B000C5I3ZW,Dorman 38436 - Muelle de bisagra para puerta,$119.15
B000DCN8SQ,"Maasdam Pow'R Pull PP100, Post Pull'R",
B000DZHF5A,"Sashco Pre-Caulking Filler Rope Backer Rod Roll, 100' Length x 3/8"" Width, Grey",$329.05
B000E60U6Y,1 X Hydrometer - Triple Scale,$209.47
B000E62TCC,1 X Vinyl Tubing - 10 feet 5/16 ID - 7/16 OD (Food Grade),
B000E9ZKDY,"Clips coaxiales para cables, clips de alambre, clips laterales para colgar, soporte de cables para computadora, abrazaderas de cable, clips para organizadores de cables, tornillos de montaje en TV, color negro, 100 unidades","$1,285.00"
B000EDKOLI,Neiko® 53100A 4-inch Metal Pegboard Hooks | 50-Piece Pack,$329.01
B000EJUBBU,"Neiko 01407A - Calibrador digital electrónico con pantalla LCD extragrande (0-6 pulgadas), conversión de pulgadas/fracciones/milímetros","$1,223.20"
B000EWY67W,"Extech 407730 - Medidor digital de nivel de sonido, 40 a 130 dB",
B000F4OYMQ,"3M Littmann Estetoscopio Lightweight II SE, Manguera Color Vino (Modelo 2451)","$1,834.16"
B000F4OYEE,"3M Littmann Estetoscopio Master Cardiology, Manguera Color Negro, Edición Especial Negro, 69 cm (Modelo 2162)","$5,080.00"
B000F4SP30,"3M Littmann Estetoscopio Master Classic II, Manguera Color Negro, 69 cm (Modelo 2144L)","$2,835.89"
B000F4UOWK,3M Littmann Lightweight II S.E. Estetoscopio,
B000F4UP10,"3M Littmann Estetoscopio Pediátrico Classic II, Manguera Color Azul Caribe, 71 cm (Modelo 2120)",
B000F4W1O4,3M Littmann Classic II™ Frambuesa 2210,
B000FCIP0U,"Nashua Aluminum Multi-Purpose Foil Tape, 3.2 mil Thick, Aluminio, 9 m Length",
B000FFIJF8,Fluke Networks 26200900 Pro3000 Tone Generator with ABN Clips and RJ11 Plug,
B000FFII3G,2GD6870 - Fluke Networks 10220100 6-Wire in-Line Modular Adapter,
B000FH2Y9S,Schwinn Roadster 12-Inch Trike (Red),"$3,663.19"
B000FPAN2K,"Gardner Bender LTB-400 Cinta eléctrica líquida, fácil de usa, impermeable, para interiores y exteriores, 118 mlTarro, color negro, líquido cinta aislante, 4 Oz Bottle, Negro","$1,427.00"
B000GR9X28,"Velcro Brand 91138 Sticky Back - 30' x 3/4"" Tape - White",
B000GTR0GM,"Ullman Devices HTC-2 High-Tech Telescoping Inspection Mirror, 2-1/4"" Diameter, 6-1/2"" to 36-3/8"" Length",$190.90
B000H5T0KO,"Rutland Fireplace Mortar Cartridge, 10.3-Ounce, Gray",$207.34
B000H5T76Q,Hudson Valve V Hudson Válvula de Tanque para Ganado 718H,$710.20
B000HQIX2O,"Gorilla Cinta adhesiva negra para conductos, 1 paquete, Negro",$236.64
B000I159RU,"Eaton 659-SP 660-Watt 250-volt Medium Base Ceiling Receptacle Lamp Holder with Pull Chain, Porcelain, White",
B000I639B8,"Spax 4101020000767 Kit de Tornillo Surtido para Materiales Múltiples, Pequeños, Zinc Amarillo",
B000K7GREQ,Neiko® 50458A anillo de retención de colores para reparación de automóviles | 300-piezas Juego,$316.28
B000KIEPSA,PSI LCENTLT2 No. 2MT Heavy Duty Live Tailstock Center,
B000KKVL6C,"National Hardware S819-841 CD8377 - Juego de ganchos para pizarrón (51 piezas, cincado)",$189.00
B000KKXC00,"Prime-Line Products C 1190 Sliding Glass Door Pull Handle, 6-1/2 in. - 6-5/8 in. Hole Centers, Black Diecast Supports w/Wood Handle",
B000LDLEWE,"Rubbermaid Commercial FG611277YEL Floor Safety Sign,""Caution Wet Floor"" Imprint, 2-Sided, Yellow",$409.00
B000LGPD64,Super Glue 15187 - Pegamento transparente (12 unidades),$156.07
B000LJNJOE,"MLCS 9080 Billy Pedal Foot Switch, Deadman Style",
B000LNIGF2,"Anderson Metals Brass Tube Fitting, Connector, 1/4"" Compression x 1/8"" Male Pipe",$99.32
B000LNOSFO,"Anderson Metals Brass Hose Fitting, Tee, 5/16"" x 5/16"" x 5/16"" Barb",$191.90
B000LNWVJE,O-Cedar Multi-Surface Microfiber Floor Mop Refill,$263.48
B000M5YYIW,ATD Tools 350 - Juego de Horquillas de 55 Piezas,$371.97
B000MOI9G6,SE DT220R Assorted Diamond Burrs,$245.00
B000NDGV1G,Proxxon 28608 Precision Vise FMZ with Clamp,
B000NHQNHE,"Stanley Hardware Heavy Duty Shelf and Closet Rod Support, White #190300",
B000NJGHVO,SE JT925 Display Box With Glass Lid,$267.55
B000NN9SDO,Slim Guide Plicometro para Medir Grasa Corporal,$387.00
B000OMFLD0,"Clear Polycarbonate Tubing, 1-1/8"" ID, 1-1/4"" OD, 1/16"" Wall, 3' Length",$367.04
B000OMHIHM,"Polycarbonate Tubing, 1 7/8"" ID x 2"" OD x 1/16"" Wall, Clear Color 24"" L",$328.41
B000P49BX8,SE 82331TF Titanium Coated Assorted Diamond Burrs,$248.34
B000PDO3NM,"Manguera de descarga plana de PVC azul estándar Apache (múltiples opciones de tamaño), racor, pin, arrastre (aluminio), Azul, 1-1/2"" x 50'","$2,071.00"
B000Q74GV6,Celestron No.44410 - Juego de 25 Diapositivas para microscopio,
B000QC0XZO,"Pro Tapes Gaffer, color Negro, 2""",$568.55
B000QFN3EE,"Heatshield Products Thermaflect Cinta aislante de calor, plateado, (Silver/Aluminum), 4"" Wide x 10' Feet",
B000QJ3G42,"Fluke Networks MS2-100 MicroScanner2 Copper Cable Verifier with Built-In IntelliTone Toning, Troubleshoots RJ11,RJ45, Coax, Tests 10/100/1000Base-T, and VoiP","$14,703.50"
B000R92HO6,DEWALT DW4961 Copa Abrasiva Tipo 11,$509.00
B000RI7J54,"Espejo de seguridad See All circular acrílico para exterior, resistente, convexo","$1,081.11"
B000TG3BWO,CanDo 10-1745 Economy Balance Board,$449.00
B000TGEFV0,"Forney 72757 Wire Cup Brush, Knotted with 5/8-Inch-11 Threaded Arbor, 2-3/4-Inch-by-.012-Inch",$185.34
B000UCIGCW,"General Tools & Instruments Steel 147 6-Inch Digital Fractional Caliper with Extra-Large LCD Screen, 3 Mode Display",$552.83
B000UOJF66,"STANLEY 83-069M Tornillo de Banco Multiángulo, 3 pulgadas",$930.00
B000VK5VM6,"KREG SML-C2B-250 Blue-Kote - Tornillos de bolsillo resistentes a la intemperie, 2 pulgadas, 8 gruesos, cabeza de arandela, 250 unidades",$405.49
B000VTQM70,"HM Digital TDS-3 Medidor TDS Portátil con Estuche para Transporte, Rango de medición TDS de 0-9990 ppm, Resolución 1 ppm, Precisión de lectura de salida +/- 2%",$518.35
B000VVVEUI,"HM Digital COM-100 Medidor Combo para EC, TDS y temperatura, impermeable, 1 unidad","$2,445.88"
B000WMIROM,"Dremel 445 Lija Cilíndrica 1/2 Pulgada Grano 240, 6 Piezas",
B000WR034O,"SE - Calibrador Vernier de acero, rango de medición de 6 pulgadas - 781BC",
B000WYP7MK,FastCap 3-H LMOUNT 3rd Hand Lasermount,
B000XQ2T1E,"Fowler Full Warranty Extender Dial Bore Gage Set, 52-646-400, 1.4-6"" Measuring Range, 0.0005"" Graduation Interval","$3,547.81"
B000YZAUE2,"Velcro Brand - Tiras de Velcro con Reverso Adhesivo de 8.975 cm x 1.9 cm, 4 Juegos, Color Blanco",
B000Z57B84,"Eagle 1202 Galvanized Steel Poly Tube Cigarette Butt Receptacle, 2-1/2 gallon Capacity, 35"" Height, 11"" Diameter, Yellow","$1,739.00"
B000ZM9P90,Hosa Technology GFT-450 BULK - Cinta adhesiva (Negro),$492.19
B000ZN30U4,"V-Tap Guide, Standard sizes 0-80 to 5/8""",$529.42
B0010EED30,"Master Lock - Dispositivo de bloqueo de cerradura, enchufe eléctrico giratorio, 220 a 550 voltios, grande, 488",
B0011X2GOI,"Carson MagniFlip - Lupa de Bolsillo con Tapa integrada para Lectura, inspección, Manualidades, Hobby y tareas (GN-33, GN-33MU)",
B0011YY5EQ,"Rust Bullet MB24SP Metal Blast Rust Treatment and Rust Remover, 24 oz. Spray Bottle, Clear Liquid",
B0012A8AWW,The Texas Waffle Maker by Beyond Basic Provisions,"$1,306.43"
B0012E0REM,ARM & HAMMER Spinbrush Classic Clean Battery Toothbrush,
B0012OELRG,Modelo del esqueleto,$474.81
B00132G102,HMD PH-200 Digital Professional Waterproof 0-14 PH & Temperature Meter,"$2,199.00"
B00134OYEA,"Trimmer Extra Large Shopping Cart, Red",
B0013B1XHE,"3M Scotch Cinta Sellaductos Multiusos "" X YD Mod C",$238.67
B0013BKDO8,"AcuRite 00613 Digital Hygrometer & Indoor Thermometer Pre-Calibrated Humidity Gauge, 3"" H x 2.5"" W x 1.3"" D",$301.72
B0013CQ6DY,"Rubbermaid Commercial Products Slim Jim Papelera Swing, bisagras, y tapas de reciclaje, Tapa oscilante, Azul",
B0013E2AQY,SE 8436MVC Universal Aluminum Table Vise,$426.85
B0013N6MFU,Tormek TT-50 Truing and Dressing Tool,
B0014C09XG,Pentek DGD-2501 Cartucho de filtro de polipropileno hilado,
B0014DEXNM,"Fowler Full Warranty Stainless Steel Shockproof Dial Caliper, 52-008-706-0, 0-6"" Measuring Range, 0.001"" Graduation Interval, Face Color White",
B0014LOZVO,"Scotch     A Duct Multiuso  ""X  Yd",$181.93
B0015T97JK,"Welch Allyn 24400-U juego de espéculos reutilizables para vista macro y otoscopio de diagnóstico, universal, polipropileno",$410.00
B0016H12KS,"Yellow Jacket 78060 Kit completo de prueba, 0-35 pulgadas W.C","$1,392.22"
B001717PGI,"Kreg SML-C250B-50 Blue-Kote WR tornillos de bolsillo 2-1/2 pulgadas, 8 gruesos, cabeza de arandela, 50 unidades",$162.92
B0017VJ4IK,"ADC 320 Medicut EMT Shears, Medical Grade, Stainless Steel, Traditional 7.25"" Length, Burgundy",
B0018LAZA0,"Speakman SE-582 Traditional Series Wall-Mounted Emergency Eyewash, Stainless Steel Bowl","$6,118.45"
B0019O501A,SE 780DC Dial Caliper Sae,$406.14
B001AO9IRG,"Scotch(R) Rubber Mastic Tape 2228, 2 in x 10 ft, Black, 1 roll/carton",$815.47
B001AZKS4W,"Scott Multifold Paper Towels (01804) with Fast-Drying Absorbency Pockets, White, 16 Packs / Case, 250 Multifold Towels / Pack",$887.19
B001B0B3VI,"Rubbermaid Commercial Swing Top Lid for Slim Jim Waste Containers, 11-3/8 x 20-3/8, Plastic, Black (267360BK)",$999.00
B001B19JLS,"Duck 299006 Utility Vinyl Electrical Tape, 3/4 Inch x 60 Feet (Single Roll), Black",$50.41
B001B19FDK,"Scotch Cinta eléctrica, 10457DS, 0.5 in X 20 ft, 5/pk, color",
B001BHGC7G,"Zona 37 – 948 3 M papel de pulir en mojado/seco, 8 – 1/2 pulgadas x 11 pulgadas, paquete surtido uno cada uno, 1, 2, 3, 9, 15 y 30 micras",$242.06
B001BSK3NO,"TP-Link CABTPL010 Cable de Extensión para Antenas, Macho/Hembra",
B001C009GW,Big Horn 19055 - Calibre de figura 8,$392.90
B001CDTZYQ,"UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)",$199.00
B001CJP1VQ,SE DD315 Stainless Steel Wa Carver Set,
B001D3LQWE,"Winco - Pala de aluminio, 12 onzas, mediana",$115.21
B001D7FF5E,"Nasco PTC Paper Strips, Vial of 100","$1,330.91"
B001DC9USC,Kreg SK03 Juego de tornillos de ocultación con 5 tamaños,$819.01
B001DDWQ4Q,Big Horn 19053 Set de 3 calibradores de 8 pulgadas.,$414.89
B001DTNDME,Milwaukee Instruments MW102 medidor de pH y Temperatura,"$3,028.93"
B001E5ZWT4,"Gorilla Duct - Cinta adhesiva, 1 paquete, Negro",$134.41
B001EHAZGW,"HM Digital DM-1 In-Line Dual TDS Monitor, 0-9990 ppm Range, 2% Readout Accuracy",$899.00
B001F0MHV4,"Fulton (WS20HD0600 2"" x 20' Heavy Duty Winch Strap with Hook",$499.23
B001F2ACY6,SE Espejo de inspección de acero inoxidable,$713.24
B001F7E9VI,"Loctite Vinyl, Fabric and Plastic Repair Adhesive 1-Ounce Tube (1360694)",
B001FCB4JS,"Dicor BT-1834-1 1/8"" x 3/4"" x 30' cinta de sellado de butilo",$249.72
B001FZOCCG,"Boltsize-It - Calibrador, color azul",$211.40
B001HWF4ME,"Dispositivo de bloqueo Master Lock Tagout, dispositivo de bloqueo de clavijas eléctricas, 110 y 120 voltios, S2005",$258.43
B001HWGMBG,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",$155.66
B001JYQ852,"Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads",$121.03
B001JYWWWU,Red Devil 3332 - Lana de acero multigrado,$99.51
B001KZ3NOO,Hornady - Calibre Digital,$979.01
B001KZMJ94,"Avalon Papers 618 Chiro Headrest Rolls, Crepe, 8.5"" x 125', White (Pack of 25)",
B001L6CVS6,"Gorilla - Pegamento blanco, impermeable, botella de 59.15 ml, color blanco, Blanco, 1 unidad, Blanco",$169.75
B001LTTNOI,Scotch             Pares Sujetadores Negros,$120.19
B001N7PX6K,Install Bay BTT 16/14 Gauge T-Tap Connector - 100 Pack (Blue),$195.17
B001OMQK6Q,SKS airchecker Presta y Schrader Digital Medidor de presión,
B001PUVVFM,"Rubbermaid Commercial Products FG263273BLUE Brute Recycling Container with Venting Channels, 32 gal, Blue",
B001QRSBW0,"Nilight, 10 Pack Small Fuse Holder",$297.41
B001TVPYFU,"Extreme Max 5900.1136 Correas de Amarre Suaves para ATV / Motocicleta / Dirt Bike, 1 Pulgada / 16 kg. / Paquete de 2 Unidades.",$315.38
B001VA4D92,Goma Cal elíptica Heavy Duty Piso Mat,
B001VXZVNG,"Taylor Precision Products Digital Panel Mount Thermometer (-40- to 300-Degrees Fahrenheit, -40- to 150-Degrees Celsius)",$411.90
B001VZ8SBQ,"Winco - Señal de precaución, tamaño mediano, color amarillo",$217.00
B001W6Q4ME,"Waxman - Ruedas de TPR, clasificación de carga 163.29 kg, Placa Giratoria, 5 pulgadas, 1 unidad",
B001Z3C3AG,"Gorilla 2 piezas epoxi, juego de 5 minutos, jeringa de 0.8oz transparente, (paquete de 1)",
B00207NF6W,"E-Z Lok Threaded Insert, Brass, Knife Thread, 1/4""-20 Internal Threads, 0.500"" Length (Pack of 25)",$219.70
B00208BX4C,"Osborn International 83008SP Economy Shoe Handle Stainless Steel Wire Scratch Brush, 0.012"" Fill Diameter, 5-1/4"" Brush Length, 1-1/16"" Brush Width, 10"" Overall Length",$209.26
B0020ZT8QU,"Kreg SML-C150B-100 Blue-Kote WR Pocket Screws - 1-1/2-Inch, 100 pack",$230.61
B0021UMTZQ,"RapidFix - Sistema Adhesivo Doble, 25 mL",
B0022AO92Q,"Stanley 4 HP - Aspiradora en seco y húmedo, 8 Gallon, 4.5 HP, Acero inoxidable","$4,942.21"
B002474UMG,FastCap 3-HLITTLE Little Hand HD - Sistema de soporte de 3ª mano,$843.89
B0024JF3PW,"PORTER-CABLE clavos de brad, paquete de proyecto, 18 GA, 5/8 pulgadas, 1-1/4 pulgadas, 2 pulgadas, paquete de 900 (BN18PP)",
B0025TWH8C,"Avalon Papers 1053 - Baberos dentales, tejido de 2 capas, parte trasera plastificada, 33.02 cm x 45.72 cm, color azul (500 unidades)",
B00260TWII,"Oreck Commercial Upright Vacuum with 40ft Power Cord, U2000R1",
B0026T7AZG,"Simpson Strong Tie 12-gauge E-Z pulverizado Negro Base, 1 cada uno",$686.79
B002802I0U,The Hillman Group 841620 4-Inch Black Die Cast Aluminum Number 2,$95.66
B0029NY9XA,"Ridgid WD4070 Aspiradora de Solidos y Líquidos, 5.0 HP, negro con naranja",
B002AS9XGM,"ADC ADLITE Pro LED Penlight, Black",$490.39
B002BYSBLS,"PORTER-CABLE PBN18075-1 3/4-Inch 18 Gauge Brad Nails, 1000-Pack","$1,260.00"
B002DVWOIA,Lifegard Aquatics 1/2-Inch Bulkhead Fitting Kit,$228.91
B002EE6C3Y,IIT 78000 - Tornillo de banco,$226.80
B002FTOFVY,"See All ICU7 - Espejo de seguridad convexo con clip para seguridad personal, diámetro de 17.78 cm (paquete de 1)",$428.56
B002MD01HU,"Nite Ize S-Biner mosquetón de plástico tamaño 10, doble puerta, 10, Negro",
B002MVMU08,"BCW Current Size Comic Bags- Resealable - 6-7/8"" x 10-1/2"" with 2"" Flap - (100 Sleeves)",
B002MXXXOI,"Azar 900945-BLK Pegboard Room Organizer, Black Pegboard","$2,766.93"
B002OW05KC,"Spectrum Diversified, soporte de plástico blanco, soporte de pared o calcomanía",$273.55
B002P5W4RU,"Gelid Solutions GC-Extreme - Disipador de Calor (Translúcido, 3.5 g)",
B002RZC8WE,"Torin Big Red T91207A hidráulico de bajo Perfil Soldado Gato de Botella, Capacidad de 12 toneladas (10,9 kg), Rojo","$2,931.00"
B002U4HEAI,"Indipets Heavy Duty Flat Sided Stainless Steel Pail, 1-Quart",
B002UFC3EY,"Dynarex Black Nitrile Exam Gloves, Powder-Free, Medium, Box/100",
B002UJ4WVC,"Masilla epoxi reforzada de aluminio Blue Magic 16402 QuikSteel Reparación, 2 onzas",
B002WJHE7E,"Prestige Medical Fluoride Scissor, Black, 7 1/2 Inch",
B002XZ75XU,Kwik Tek AHBV-2 Boston Valve,
B002Y4ZG7W,"Great Northern Popcorn Company 6075 Big Bambino negro 113.4 gramos, estilo Retro, máquina de palomitas, Bambino, Rojo, 73,93ml, 1",
B002YH1CCC,"Velcro® - Sujetadores industriales para exteriores extremas condiciones climáticas | grado profesional de resistencia resistente soporta hasta 6,8 kg en superficies rugosas, 4 pulgadas x 1 pulgadas (5 unidades), tiras",$165.91
B0033SHDSS,"Milty 5036694022153 zerostat 3 antiestático pistola, azul","$2,177.31"
B0038MWTTW,"Dry-Packs Silica Gel (10 Pack), 3g",$181.86
B0038ZQI1E,UEi Test Instruments DL369 Digital Clamp-On Meter,"$1,780.85"
B003CIP4GW,"KREG SDK-C2W-700 Tornillos para cubierta, 2"" (5 cm), grosor #8, 700 en total","$1,267.61"
B003DKQB02,Dry-Packs Silica Gel Desiccants 2-1/4 x 1 1/2 Inches - 25 Silica Gel Packets of 10 Grams,"$1,648.00"
B003DQXMJO,"Ammex APFN Blue Nitrile Glove, Medical Exam, Latex Free, Disposable, Powder Free, Medium (Box of 100)",
B003F960Z2,"Oxy Sorb Absorbente de oxígeno, empaque de 50 Unidades, 300 CC","$1,221.37"
B003JU0Q66,"Deco 79 Brass Scale, Gold",$608.28
B003KTLRUA,"Gorilla Tape, cinta adhesiva negra rígida y ancha, 7.32 cm x 27 m, color negro, 1 paquete, Negro",$400.77
